time,total_flux_kg_m2_s,diffusion_flux_kg_m2_s,ebullition_flux_kg_m2_s,upward_bubbling_flux_kg_m2_s,sediment_temperature_avg_c
2024-04-26,1.8861050059015836e-09,1.3978089715038777e-10,1.7463241087511958e-09,0.0,4.310111328232796
2024-04-27,1.9944964937579357e-09,1.4977832410778545e-10,1.84471816965015e-09,0.0,4.330275189950971
2024-04-28,2.7746324526845e-09,5.885429369811845e-10,2.1860895157033155e-09,0.0,4.422466545936004
2024-04-29,2.3189988272775963e-09,4.2611284278848414e-10,1.892885984489112e-09,0.0,4.405361221443304
2024-04-30,1.9465795292106235e-09,1.7354550596593297e-10,1.7730340232446906e-09,0.0,4.38561353618726
2024-05-01,1.8151769862129186e-09,1.3288033443359382e-10,1.6822966517793247e-09,0.0,4.394444971575279
2024-05-02,1.911112349546329e-09,1.7176817010522426e-10,1.7393441794411046e-09,0.0,4.414304046279643
2024-05-03,2.6716324795472697e-09,4.910404716440553e-10,2.1805920079032145e-09,0.0,4.3890930779704895
2024-05-04,2.5572206416768493e-09,1.5936014136741505e-10,2.397860500309434e-09,0.0,4.380197938267355
2024-05-05,2.0296716510870284e-09,9.629630966401236e-11,1.933375341423016e-09,0.0,4.410089397271775
2024-05-06,1.7433111628228912e-09,1.0561309435885845e-10,1.6376980684640329e-09,0.0,4.437555683410091
2024-05-07,1.7170997862159253e-09,1.178373162780133e-10,1.599262469937912e-09,0.0,4.4432961298801334
2024-05-08,1.7699038082241713e-09,9.786329769667645e-11,1.6720405105274949e-09,0.0,4.442609872394877
2024-05-09,1.6982250968133882e-09,8.490612080080949e-11,1.6133189760125787e-09,0.0,4.47052991199741
2024-05-10,1.774574092738845e-09,9.765197399147496e-11,1.6769221187473702e-09,0.0,4.513958295770969
2024-05-11,2.0133842684622035e-09,1.1535625189296183e-10,1.8980280165692417e-09,0.0,4.515889933208151
2024-05-12,2.2488422990285526e-09,9.765140413620087e-11,2.151190894892352e-09,0.0,4.56158835129777
2024-05-13,1.8301425467903697e-09,8.177824218691398e-11,1.7483643046034556e-09,0.0,4.589450263607565
2024-05-14,1.8302553353954919e-09,9.36139795193469e-11,1.736641355876145e-09,0.0,4.622253619420487
2024-05-15,1.9563313841608475e-09,1.0888531731367833e-10,1.8474460668471692e-09,0.0,4.6914791567433225
2024-05-16,2.1051872407973346e-09,1.1345849136645824e-10,1.9917287494308763e-09,0.0,4.720632665414744
2024-05-17,2.1122759910952026e-09,1.194036561003031e-10,1.9928723349948993e-09,0.0,4.757718604537962
2024-05-18,2.082340752735945e-09,1.0326233450541621e-10,1.9790784182305285e-09,0.0,4.798200565598089
2024-05-19,2.473585811006984e-09,9.304161688206136e-11,2.3805441941249226e-09,0.0,4.804799145804988
2024-05-20,2.1974200335961313e-09,1.11455685143369e-10,2.0859643484527622e-09,0.0,4.902728629619245
2024-05-21,2.3060091828774884e-09,1.166450508272021e-10,2.1893641320502862e-09,0.0,4.930850636692472
2024-05-22,2.6033910781642078e-09,1.1539679709571259e-10,2.487994281068495e-09,0.0,4.955182351592427
2024-05-23,2.447989187146504e-09,1.1555832969634138e-10,2.3324308574501625e-09,0.0,5.00942809540275
2024-05-24,2.6564103487558555e-09,1.2728482577273324e-10,2.529125522983122e-09,0.0,5.03841470565741
2024-05-25,2.8179589480714637e-09,1.316668846129687e-10,2.686292063458495e-09,0.0,5.0520800774644465
2024-05-26,2.5266444728444526e-09,1.4128226634824157e-10,2.385362206496211e-09,0.0,5.0968028582498235
2024-05-27,2.546197190298471e-09,1.1751321821407145e-10,2.4286839720843996e-09,0.0,5.059734104166498
2024-05-28,2.4098899385727176e-09,9.829071052180892e-11,2.3115992280509088e-09,0.0,5.085951193556716
2024-05-29,2.3698329450816403e-09,8.69446213336289e-11,2.2828883237480113e-09,0.0,5.08938618827538
2024-05-30,2.4181648426235823e-09,9.937837191387187e-11,2.3187864707097104e-09,0.0,5.131651811746218
2024-05-31,2.5709503927373586e-09,8.369373233563237e-11,2.4872566604017264e-09,0.0,5.150392537714094
2024-06-01,3.103821852956656e-09,1.0264850777375044e-10,3.0011733451829056e-09,0.0,5.196265773274283
2024-06-02,3.005784236531639e-09,1.112574823558532e-10,2.8945267541757857e-09,0.0,5.265649330229774
2024-06-03,2.900784128367917e-09,9.654911883316685e-11,2.80423500953475e-09,0.0,5.3233083223687565
2024-06-04,2.9178947167984856e-09,1.0474625900869226e-10,2.8131484577897934e-09,0.0,5.365226735083898
2024-06-05,2.9385437930606884e-09,9.881432204039696e-11,2.8397294710202913e-09,0.0,5.437364487782497
2024-06-06,3.10608070227758e-09,1.1636714665641533e-10,2.989713555621165e-09,0.0,5.528993075327178
2024-06-07,3.376761323501398e-09,1.5715720909525997e-10,3.219604114406138e-09,0.0,5.575945708626169
2024-06-08,3.7877572307820625e-09,1.6067468351366186e-10,3.6270825472684005e-09,0.0,5.590353533174416
2024-06-09,4.2560452476081425e-09,1.5755311604692679e-10,4.0984921315612155e-09,0.0,5.593909859843707
2024-06-10,4.176128886435037e-09,1.3314293799027155e-10,4.0429859484447655e-09,0.0,5.623092728192556
2024-06-11,3.961217757080249e-09,1.1763875733095118e-10,3.8435789997492974e-09,0.0,5.7055477763589
2024-06-12,3.975973290373247e-09,1.3378245807160736e-10,3.84219083230164e-09,0.0,5.78744654033384
2024-06-13,4.053379837962723e-09,1.4526085340804682e-10,3.908118984554676e-09,0.0,5.801824411000422
2024-06-14,4.3995988288614284e-09,1.8148404581808106e-10,4.218114783043347e-09,0.0,5.838096040819956
2024-06-15,4.436486871419731e-09,1.3778999377933585e-10,4.298696877640395e-09,0.0,5.827776988083048
2024-06-16,4.41395076927975e-09,1.0723944706469979e-10,4.30671132221505e-09,0.0,5.873538367557468
2024-06-17,4.752102853302631e-09,1.2258082719540653e-10,4.6295220261072244e-09,0.0,5.930339985636425
2024-06-18,4.994772473594366e-09,1.6065280107113721e-10,4.834119672523229e-09,0.0,6.024607958152739
2024-06-19,5.050093795659904e-09,1.6365411482865965e-10,4.886439680831244e-09,0.0,6.072377813642303
2024-06-20,5.0908819704531535e-09,1.4701501040548236e-10,4.943866960047671e-09,0.0,6.136754977614867
2024-06-21,5.4950561829869564e-09,1.613639946995704e-10,5.333692188287386e-09,0.0,6.152553919299682
2024-06-22,5.6818183708173815e-09,1.947845106542445e-10,5.487033860163137e-09,0.0,6.191470055892157
2024-06-23,5.797223765604541e-09,1.9626717435272666e-10,5.600956591251815e-09,0.0,6.199125631719114
2024-06-24,5.612473010181417e-09,1.671370560174523e-10,5.445335954163965e-09,0.0,6.219710404717167
2024-06-25,5.369225228974983e-09,1.3076178348114808e-10,5.238463445493834e-09,0.0,6.270840894300573
2024-06-26,5.6996307217715975e-09,1.3186706052437103e-10,5.567763661247227e-09,0.0,6.319956296469315
2024-06-27,6.2118961654178406e-09,1.5693131846461483e-10,6.054964846953226e-09,0.0,6.360923477770631
2024-06-28,6.341722901872515e-09,1.6392415499666412e-10,6.177798746875851e-09,0.0,6.413503479798941
2024-06-29,6.27929507139413e-09,1.464693027486419e-10,6.132825768645488e-09,0.0,6.4809577762904365
2024-06-30,6.689387316427541e-09,1.4488624479724875e-10,6.544501071630292e-09,0.0,6.516612995595203
2024-07-01,6.703755333887784e-09,1.549999507233224e-10,6.548755383164461e-09,0.0,6.6064821465144545
2024-07-02,6.9653512724698875e-09,2.120283312478932e-10,6.753322941221995e-09,0.0,6.635734196124173
2024-07-03,7.0600168130496845e-09,2.35584595422722e-10,6.8244322176269625e-09,0.0,6.618207444559247
2024-07-04,7.025769494077849e-09,3.5186887799909525e-10,6.673900616078754e-09,0.0,6.543884448624169
2024-07-05,6.88354923170209e-09,3.270442726943656e-10,6.5565049590077245e-09,0.0,6.4273824797519135
2024-07-06,6.1466015355193794e-09,2.5137441603817474e-10,5.895227119481205e-09,0.0,6.344705940821353
2024-07-07,5.433555378822063e-09,2.0238106611003558e-10,5.231174312712027e-09,0.0,6.29309360472709
2024-07-08,5.265543082089151e-09,2.0128895272364386e-10,5.064254129365508e-09,0.0,6.211668316362665
2024-07-09,5.081051610815734e-09,1.3172133428440702e-10,4.949330276531327e-09,0.0,6.1588090420813355
2024-07-10,4.534857240585665e-09,8.747554836929793e-11,4.447381692216367e-09,0.0,6.139312102055565
2024-07-11,4.185379589287663e-09,8.845250825118e-11,4.096927081036483e-09,0.0,6.1791567485822965
2024-07-12,4.0281054886293076e-09,8.225524666727324e-11,3.945850241962034e-09,0.0,6.218349128807129
2024-07-13,4.6267113645548364e-09,1.0292074188456012e-10,4.523790622670276e-09,0.0,6.185678912409361
2024-07-14,4.777066111518735e-09,1.0159369141504726e-10,4.675472420103687e-09,0.0,6.211334517633304
2024-07-15,4.298725391773672e-09,1.161135040739225e-10,4.1826118876997495e-09,0.0,6.277666122360133
2024-07-16,4.4168290156676446e-09,1.312479270154654e-10,4.285581088652179e-09,0.0,6.335150981517628
2024-07-17,4.617159941950888e-09,1.3124144491172272e-10,4.485918497039165e-09,0.0,6.320938639282803
2024-07-18,4.669762199576154e-09,1.474162739967255e-10,4.522345925579429e-09,0.0,6.363561914774496
2024-07-19,4.579648278273396e-09,1.4836021076547467e-10,4.431288067507921e-09,0.0,6.386428806638731
2024-07-20,4.7090156401452525e-09,1.3111976656432489e-10,4.577895873580928e-09,0.0,6.409250987335897
2024-07-21,4.9089981996530694e-09,1.208539947583631e-10,4.7881442048947065e-09,0.0,6.436554840204626
2024-07-22,5.190911052981306e-09,1.1895931857353046e-10,5.0719517344077755e-09,0.0,6.489991239287327
2024-07-23,5.4179644234508826e-09,1.2214025783663373e-10,5.2958241656142485e-09,0.0,6.535500207158221
2024-07-24,5.4870413466368e-09,1.1229404909940399e-10,5.374747297537396e-09,0.0,6.630993510756799
2024-07-25,5.8559772547539516e-09,1.1386705622840054e-10,5.742110198525551e-09,0.0,6.692855097401409
2024-07-26,6.441320639574144e-09,1.4219560188877266e-10,6.299125037685371e-09,0.0,6.7388078533717675
2024-07-27,6.647877377190524e-09,1.9289920146547955e-10,6.454978175725045e-09,0.0,6.7921582354623
2024-07-28,6.687396042650562e-09,2.1997587481337175e-10,6.46742016783719e-09,0.0,6.716220905219912
2024-07-29,6.303943890593188e-09,1.8356284936515975e-10,6.120381041228029e-09,0.0,6.622452595757198
2024-07-30,5.610157246564995e-09,1.6284184312098658e-10,5.447315403444008e-09,0.0,6.616926804199302
2024-07-31,5.255910690173948e-09,1.9048676190180912e-10,5.065423928272139e-09,0.0,6.5661646051372236
2024-08-01,5.052633982529642e-09,1.7318756562190172e-10,4.87944641690774e-09,0.0,6.525413246888001
2024-08-02,4.897613901668762e-09,1.7249660185569836e-10,4.725117299813064e-09,0.0,6.4977887109133485
2024-08-03,4.7555381545905105e-09,1.6959090981316647e-10,4.585947244777344e-09,0.0,6.42776838841152
2024-08-04,4.71019810408535e-09,1.3381166315440395e-10,4.576386440930946e-09,0.0,6.3668868111172765
2024-08-05,4.740341759887911e-09,1.0821344369915664e-10,4.632128316188754e-09,0.0,6.357258202939225
2024-08-06,4.5358098605241526e-09,8.195643593111867e-11,4.453853424593034e-09,0.0,6.385870186331534
2024-08-07,4.180134249569533e-09,8.361518490929142e-11,4.096519064660242e-09,0.0,6.417618527343254
2024-08-08,4.351776616999814e-09,7.362552935319399e-11,4.27815108764662e-09,0.0,6.463693249992293
2024-08-09,4.4815844841217254e-09,8.30662860629161e-11,4.3985181980588094e-09,0.0,6.513080303322648
2024-08-10,4.720603818100244e-09,1.3811901396820757e-10,4.582484804132036e-09,0.0,6.525037610060479
2024-08-11,5.389028269604523e-09,1.5183354989289909e-10,5.237194719711624e-09,0.0,6.479045692684627
2024-08-12,4.654855326968743e-09,1.7240291764863967e-10,4.482452409320103e-09,0.0,6.517970502276769
2024-08-13,4.462698832128353e-09,1.747708515154045e-10,4.287927980612949e-09,0.0,6.503737695416305
2024-08-14,4.524302580648509e-09,1.489451244651718e-10,4.375357456183337e-09,0.0,6.4539102863823885
2024-08-15,4.5431296443965144e-09,1.4316902866795544e-10,4.399960615728559e-09,0.0,6.423506243105229
2024-08-16,4.967583496018335e-09,1.3232046587319245e-10,4.835263030145143e-09,0.0,6.3915861201077
2024-08-17,4.08527819924842e-09,1.2997383034729635e-10,3.955304368901124e-09,0.0,6.436737840562664
2024-08-18,4.6397813015630615e-09,1.2331400299103732e-10,4.516467298572024e-09,0.0,6.380308436621825
2024-08-19,4.380889696662393e-09,1.0126245591379756e-10,4.279627240748596e-09,0.0,6.381372998218292
2024-08-20,3.975071237967142e-09,1.7933614731902025e-10,3.795735090648122e-09,0.0,6.40632837688371
2024-08-21,4.211618247715875e-09,1.7574637251271951e-10,4.035871875203156e-09,0.0,6.354957613741076
2024-08-22,4.408294777604738e-09,1.3866143071084025e-10,4.269633346893897e-09,0.0,6.301796809661893
2024-08-23,4.040719420324024e-09,1.4546412078431103e-10,3.895255299539713e-09,0.0,6.256417590066227
2024-08-24,4.06542823103706e-09,1.3349020779429565e-10,3.9319380232427646e-09,0.0,6.199490957711398
2024-08-25,3.6675697529986446e-09,1.21424206191989e-10,3.5461455468066556e-09,0.0,6.190028047173669
2024-08-26,3.5638735734266896e-09,1.2311295805034205e-10,3.4407606153763477e-09,0.0,6.175931785652479
2024-08-27,3.908788486146619e-09,1.1388515625654349e-10,3.7949033298900755e-09,0.0,6.133920691404798
2024-08-28,3.5915392848018255e-09,1.134957741477649e-10,3.4780435106540606e-09,0.0,6.150307601804974
2024-08-29,3.2371666479313884e-09,1.0024671025732345e-10,3.136919937674065e-09,0.0,6.160937059266538
2024-08-30,3.3352748551784824e-09,1.0453462900628095e-10,3.2307402261722014e-09,0.0,6.1531042116894765
2024-08-31,3.535899470623604e-09,1.0601989979264202e-10,3.429879570830962e-09,0.0,6.134363121444672
2024-09-01,3.6387524852088402e-09,1.335405545077606e-10,3.5052119307010797e-09,0.0,6.140129702409015
2024-09-02,3.350371867121282e-09,1.3504690993926258e-10,3.2153249571820196e-09,0.0,6.17414674059853
2024-09-03,3.459494621758096e-09,1.3157378450756594e-10,3.3279208372505305e-09,0.0,6.137978583478719
2024-09-04,3.5462009937248237e-09,1.3262657788004616e-10,3.4135744158447774e-09,0.0,6.125759190220243
2024-09-05,4.119288201991367e-09,1.3151120015209015e-10,3.9877770018392766e-09,0.0,6.077086840985126
2024-09-06,3.4676082638895876e-09,1.1550071732813193e-10,3.3521075465614556e-09,0.0,6.083353932271052
2024-09-07,3.106925925866477e-09,9.66027564608396e-11,3.0103231694056375e-09,0.0,6.103968998829598
2024-09-08,3.1396782081571927e-09,1.0472566586372521e-10,3.0349525422934673e-09,0.0,6.1119511486076
2024-09-09,3.390354636962911e-09,1.251858066098066e-10,3.265168830353104e-09,0.0,6.097218781119872
2024-09-10,3.378881861824112e-09,1.1372716388180492e-10,3.265154697942307e-09,0.0,6.081843857267967
2024-09-11,3.500426969935688e-09,1.1926136323836543e-10,3.3811656066973225e-09,0.0,6.06498143602116
2024-09-12,3.7375048995968995e-09,1.3019085972842957e-10,3.60731403986847e-09,0.0,6.038281769225408
2024-09-13,3.328105114199786e-09,1.2652073532848362e-10,3.2015843788713026e-09,0.0,6.044606853010886
2024-09-14,2.94806101010181e-09,9.665110155765432e-11,2.8514099085441555e-09,0.0,6.03015177313438
2024-09-15,3.76936327841193e-09,1.0055752357018831e-10,3.6688057548417414e-09,0.0,5.971855679708292
2024-09-16,3.0641628250194226e-09,1.2601478932339203e-10,2.9381480356960306e-09,0.0,6.00067416000425
2024-09-17,2.8416600195946273e-09,1.1881971827776282e-10,2.7228403013168643e-09,0.0,5.975323379518415
2024-09-18,3.3805250679996844e-09,1.0638648769045743e-10,3.274138580309227e-09,0.0,5.915919747442375
2024-09-19,2.690410549988087e-09,1.0547887207223993e-10,2.584931677915847e-09,0.0,5.91633626162817
2024-09-20,2.734300881552798e-09,1.1850652581912867e-10,2.6157943557336693e-09,0.0,5.887855272169761
2024-09-21,3.0990013902076893e-09,1.1310221784910367e-10,2.9858991723585856e-09,0.0,5.8400172986460435
2024-09-22,3.1698331755869444e-09,1.167893239362172e-10,3.053043851650727e-09,0.0,5.804060327261817
2024-09-23,3.4945507648131975e-09,1.1498987056768327e-10,3.3795608942455143e-09,0.0,5.755670693287608
2024-09-24,2.843232499607495e-09,1.4764564074454255e-10,2.6955868588629524e-09,0.0,5.335108387520024
2024-09-25,2.50079290285754e-09,1.4052962999500094e-10,2.3602632728625393e-09,0.0,5.631115587645821
2024-09-26,2.294185341273902e-09,9.036831182029914e-11,2.2038170294536027e-09,0.0,5.617183659341868
2024-09-27,2.206047756416751e-09,7.01620344756293e-11,2.1358857219411217e-09,0.0,5.6366538001708655
2024-09-28,2.1975890455472323e-09,8.62907551457681e-11,2.1112982904014642e-09,0.0,5.615829637604133
2024-09-29,2.2348305835784287e-09,9.160466982294223e-11,2.1432259137554865e-09,0.0,5.59125925155421
2024-09-30,2.1138393961628308e-09,6.149787653342286e-11,2.052341519629408e-09,0.0,5.551037116686904
2024-10-01,2.4107129983530482e-09,4.472404763866677e-11,2.3659889507143814e-09,0.0,5.331351218989258
2024-10-02,2.0205783671922715e-09,5.425194234298658e-11,1.966326424849285e-09,0.0,5.440972895027861
2024-10-03,2.067406003520844e-09,3.268440896597724e-11,2.0347215945548668e-09,0.0,5.431364193328333
2024-10-04,2.5808511864866545e-09,3.587456919973419e-11,2.5449766172869203e-09,0.0,5.410889695465735
2024-10-05,2.198394988299768e-09,5.7112508971002283e-11,2.1412824793287654e-09,0.0,5.358033748763071
2024-10-06,1.5008599680577104e-09,6.341086644212623e-11,1.4374491016155842e-09,0.0,5.334067014415377
2024-10-07,1.7089129141201196e-09,3.703310277991534e-11,1.6718798113402042e-09,0.0,5.3481011137151935
2024-10-08,1.475217027429032e-09,1.6323132139284268e-11,1.4588938952897477e-09,0.0,5.320863696986766
2024-10-09,1.4633347667558637e-09,9.644561886901214e-12,1.4536902048689626e-09,0.0,5.326875985516264
2024-10-10,1.4359573923550248e-09,7.527618104408162e-12,1.4284297742506167e-09,0.0,5.310605873996774
2024-10-11,1.587966625512527e-09,6.746229436194184e-12,1.5812203960763326e-09,0.0,5.254433790168837
2024-10-12,2.1422038640750426e-09,2.5009395123731792e-11,2.117194468951311e-09,0.0,5.217916678333198
2024-10-13,1.7858892850863839e-09,4.379395835307775e-11,1.742095326733306e-09,0.0,5.172254408929948
2024-10-14,1.0628134654311338e-09,1.3534048513008656e-11,1.049279416918125e-09,0.0,5.178991509212496
2024-10-15,1.0829987854577005e-09,9.256165449667008e-12,1.0737426200080335e-09,0.0,5.17760560009482
2024-10-16,1.2864885147978456e-09,1.5237247983357347e-11,1.2712512668144882e-09,0.0,5.167024399608981
2024-10-17,1.2909733737487272e-09,1.8148508580395627e-11,1.2728248651683315e-09,0.0,5.18089107404699
2024-10-18,1.1756138260443637e-09,6.960784398879482e-12,1.1686530416454843e-09,0.0,5.11677409293195
2024-10-19,8.128021988584865e-10,6.4487801199053506e-12,8.063534187385812e-10,0.0,5.063489188515256
2024-10-20,5.945202117241255e-10,5.0557047936994334e-12,5.89464506930426e-10,0.0,5.0156026445687925
2024-10-21,1.646289715884208e-09,1.6081939113732344e-11,1.6302077767704757e-09,0.0,5.0558205895244015
2024-10-22,1.7678513088403845e-09,2.1165683903312525e-11,1.746685624937072e-09,0.0,5.06854614025602
2024-10-23,1.1750559390666381e-09,3.401899577148981e-11,1.1410369432951482e-09,0.0,5.063143812779453
2024-10-24,1.1179150566453797e-09,2.7830696942565678e-11,1.090084359702814e-09,0.0,4.999225403602712
2024-10-25,7.175638299627973e-10,7.372178058018264e-12,7.10191651904779e-10,0.0,4.9140184154920235
2024-10-26,8.990643192219316e-10,9.45641259297858e-12,8.89607906628953e-10,0.0,4.9313805127781665
2024-10-27,9.33655040995518e-10,0.0,0.0,9.33655040995518e-10,4.848087164976864
2024-10-28,1.1272533978967658e-09,0.0,0.0,1.1272533978967658e-09,4.767600674070368
2024-10-29,1.2278572435775459e-09,0.0,0.0,1.2278572435775459e-09,4.908794937507104
2024-10-30,7.538653601102396e-10,0.0,0.0,7.538653601102396e-10,4.789290070217424
2024-10-31,1.0280627932957031e-09,0.0,0.0,1.0280627932957031e-09,4.747960325774702
2024-11-01,1.0882890876473538e-09,0.0,0.0,1.0882890876473538e-09,4.77176139636344
2024-11-02,1.3564772260110658e-09,0.0,0.0,1.3564772260110658e-09,4.8151943713202
2024-11-03,9.11591384493704e-10,0.0,0.0,9.11591384493704e-10,4.741894992516759
2024-11-04,7.608293334726568e-10,0.0,0.0,7.608293334726568e-10,4.547765692073784
2024-11-05,8.685236603866997e-10,0.0,0.0,8.685236603866997e-10,4.7323527132127845
2024-11-06,1.4014186342592438e-09,0.0,0.0,1.4014186342592438e-09,4.668400664384159
2024-11-07,6.979010133534302e-10,0.0,0.0,6.979010133534302e-10,4.612491753942239
2024-11-08,9.207263354937822e-10,0.0,0.0,9.207263354937822e-10,4.571152914467788
2024-11-09,6.394428089606662e-10,0.0,0.0,6.394428089606662e-10,4.695082447957069
2024-11-10,7.448024958023324e-10,0.0,0.0,7.448024958023324e-10,4.642347402798943
2024-11-11,8.666215974528767e-10,0.0,0.0,8.666215974528767e-10,4.535556114396088
2024-11-12,8.251846281837061e-10,0.0,0.0,8.251846281837061e-10,4.590184011097725
2024-11-13,7.152633638440874e-10,0.0,0.0,7.152633638440874e-10,4.643338000989902
2024-11-14,8.804429812414582e-10,0.0,0.0,8.804429812414582e-10,4.645002620647947
2024-11-15,1.5971967445693734e-09,0.0,0.0,1.5971967445693734e-09,4.665127696738575
2024-11-16,9.023378466110898e-10,0.0,0.0,9.023378466110898e-10,4.676228541253127
2024-11-17,6.303733913171071e-10,0.0,0.0,6.303733913171071e-10,4.741122196993672
2024-11-18,5.341565764638289e-10,0.0,0.0,5.341565764638289e-10,4.558662000199253
2024-11-19,5.069455312423088e-10,0.0,0.0,5.069455312423088e-10,4.559084584862675
2024-11-20,7.001428240016594e-10,0.0,0.0,7.001428240016594e-10,4.694377633697763
2024-11-21,8.411396640894963e-10,0.0,0.0,8.411396640894963e-10,4.621123594605649
2024-11-22,6.864484039681428e-10,0.0,0.0,6.864484039681428e-10,4.653379572390755
2024-11-23,1.1553536452879597e-09,0.0,0.0,1.1553536452879597e-09,4.530473022808666
2024-11-24,1.2406023986955006e-09,0.0,0.0,1.2406023986955006e-09,4.632127614249194
2024-11-25,1.203102730471528e-09,0.0,0.0,1.203102730471528e-09,4.625108070102323
2024-11-26,6.682487651232804e-10,0.0,0.0,6.682487651232804e-10,4.580425722061823
2024-11-27,5.436063725028362e-10,0.0,0.0,5.436063725028362e-10,4.647721824440049
2024-11-28,6.807372574257897e-10,0.0,0.0,6.807372574257897e-10,4.54382597706152
2024-11-29,8.349461920431622e-10,0.0,0.0,8.349461920431622e-10,4.664170286487564
2024-11-30,1.1586749897674053e-09,0.0,0.0,1.1586749897674053e-09,4.606444988187881
2024-12-01,1.064364169849341e-09,0.0,0.0,1.064364169849341e-09,4.514974637841049
2024-12-02,1.3178140272884773e-09,0.0,0.0,1.3178140272884773e-09,4.521607115822738
2024-12-03,8.457397638039765e-10,0.0,0.0,8.457397638039765e-10,4.616169516607089
2024-12-04,1.4397106292562965e-09,0.0,0.0,1.4397106292562965e-09,4.585567155032181
2024-12-05,9.367594985576487e-10,0.0,0.0,9.367594985576487e-10,4.539324584201208
2024-12-06,8.748284251680615e-10,0.0,0.0,8.748284251680615e-10,4.518757615988747
2024-12-07,7.66857433518453e-10,0.0,0.0,7.66857433518453e-10,4.576808929468225
2024-12-08,7.286843673171005e-10,0.0,0.0,7.286843673171005e-10,4.505308208887756
2024-12-09,8.774832099334162e-10,0.0,0.0,8.774832099334162e-10,4.586887396710903
2024-12-10,1.0162932304069726e-09,0.0,0.0,1.0162932304069726e-09,4.449479490277986
2024-12-11,1.0700207812419647e-09,0.0,0.0,1.0700207812419647e-09,4.524412899678517
2024-12-12,1.3532475142596922e-09,0.0,0.0,1.3532475142596922e-09,4.53562182227536
2024-12-13,8.044503870507924e-10,0.0,0.0,8.044503870507924e-10,4.578556407982294
2024-12-14,7.259633083833705e-10,0.0,0.0,7.259633083833705e-10,4.485763096810514
2024-12-15,7.370069896239783e-10,0.0,0.0,7.370069896239783e-10,4.467422086039098
2024-12-16,9.933089157243556e-10,0.0,0.0,9.933089157243556e-10,4.477771546885569
2024-12-17,1.0067767613008982e-09,0.0,0.0,1.0067767613008982e-09,4.558066697630507
2024-12-18,1.0219442572179104e-09,0.0,0.0,1.0219442572179104e-09,4.492392458113087
2024-12-19,1.0940666223291373e-09,0.0,0.0,1.0940666223291373e-09,4.4717247814544185
2024-12-20,1.2721243990654328e-09,0.0,0.0,1.2721243990654328e-09,4.511909778739044
2024-12-21,1.1195322008461516e-09,0.0,0.0,1.1195322008461516e-09,4.50693380520574
2024-12-22,1.5566048136861353e-09,0.0,0.0,1.5566048136861353e-09,4.466312329106645
2024-12-23,1.2489553373029593e-09,0.0,0.0,1.2489553373029593e-09,4.470849860207987
2024-12-24,1.1803996963521967e-09,0.0,0.0,1.1803996963521967e-09,4.489051704965032
2024-12-25,1.2145549979436508e-09,0.0,0.0,1.2145549979436508e-09,4.477294019103278
2024-12-26,1.2060357755672157e-09,0.0,0.0,1.2060357755672157e-09,4.403060806992378
2024-12-27,8.92581924318847e-10,0.0,0.0,8.92581924318847e-10,4.4358495183416515
2024-12-28,7.455258700872491e-10,0.0,0.0,7.455258700872491e-10,4.47436070903638
2024-12-29,7.247193143200547e-10,0.0,0.0,7.247193143200547e-10,4.415000545010744
2024-12-30,9.136907313234132e-10,0.0,0.0,9.136907313234132e-10,4.3657417657218724
2024-12-31,1.0048236393345176e-09,0.0,0.0,1.0048236393345176e-09,4.408796035093378
