time,initial_guess.delta_dissolved,initial_guess.delta_emission,initial_guess.delta_bubble,initial_guess.ch4_conc_mb,all_observations.delta_dissolved,all_observations.delta_emission,all_observations.delta_bubble,all_observations.ch4_conc_mb,no_winter_obs.delta_dissolved,no_winter_obs.delta_emission,no_winter_obs.delta_bubble,no_winter_obs.ch4_conc_mb,no_winter_emission_obs.delta_dissolved,no_winter_emission_obs.delta_emission,no_winter_emission_obs.delta_bubble,no_winter_emission_obs.ch4_conc_mb,temperature_based.delta_dissolved,temperature_based.delta_emission,temperature_based.delta_bubble,temperature_based.C13_sed_prod,temperature_based.ch4_conc_mb
2021-02-13,-58.0286590522141,-58.173242699796845,-58.173242699796845,0.002147392756280602,-61.70973800588631,-61.85281703983237,-61.85281703983237,0.002147392756280602,-54.297028702325555,-54.60950104212004,-54.60950104212004,0.002147392756280602,-60.582560972739394,-60.72581188889248,-60.72581188889248,0.002147392756280602,-67.4921030820238,-68.24188638399575,-68.24188638399575,-68.2418863839957,0.002147392756280602
2021-02-14,-58.030690067573,-58.173242699796845,-58.173242699796845,0.002177987685337591,-61.71174788542888,-61.85281703983237,-61.85281703983237,0.002177987685337591,-54.30141810688116,-54.60950104212004,-54.60950104212004,0.002177987685337591,-60.58457326676958,-60.72581188889248,-60.72581188889248,0.002177987685337591,-67.50232889105034,-68.22005659651187,-68.22005659651187,-68.22005659651184,0.002177987685337591
2021-02-15,-58.032910212381,-58.173242699796845,-58.173242699796845,0.0022124447675164415,-61.71394492623994,-61.85281703983237,-61.85281703983237,0.0022124447675164415,-54.30621625559584,-54.60950104212004,-54.60950104212004,0.0022124447675164415,-60.586772946906734,-60.72581188889248,-60.72581188889248,0.0022124447675164415,-67.51433866717093,-68.27346111283494,-68.27346111283494,-68.27346111283498,0.0022124447675164415
2021-02-16,-58.03513313409725,-58.173242699796845,-58.173242699796845,0.0022480548390921154,-61.71614471506126,-61.85281703983237,-61.85281703983237,0.0022480548390921154,-54.31102040572966,-54.60950104212004,-54.60950104212004,0.0022480548390921154,-60.58897537835528,-60.72581188889248,-60.72581188889248,0.0022480548390921154,-67.5257895171335,-68.23722793784836,-68.23722793784836,-68.23722793784832,0.0022480548390921154
2021-02-17,-58.03690897839131,-58.173242699796845,-58.173242699796845,0.0022773373622825745,-61.71790207898364,-61.85281703983237,-61.85281703983237,0.0022773373622825745,-54.314858337825896,-54.60950104212004,-54.60950104212004,0.0022773373622825745,-60.5907348534156,-60.72581188889248,-60.72581188889248,0.0022773373622825745,-67.53533281232616,-68.2679831648716,-68.2679831648716,-68.26798316487162,0.0022773373622825745
2021-02-18,-58.03888330952167,-58.173242699796845,-58.173242699796845,0.0023108014769912537,-61.7198558641836,-61.85281703983237,-61.85281703983237,0.0023108014769912537,-54.319125237147546,-54.60950104212004,-54.60950104212004,0.0023108014769912537,-60.5926909857164,-60.72581188889248,-60.72581188889248,0.0023108014769912537,-67.5461855050048,-68.28474508541316,-68.28474508541316,-68.28474508541314,0.0023108014769912537
2021-02-19,-58.040588270276025,-58.173242699796845,-58.173242699796845,0.0023405013961193136,-61.72154308221756,-61.85281703983237,-61.85281703983237,0.0023405013961193136,-54.32280997663908,-54.60950104212004,-54.60950104212004,0.0023405013961193136,-60.59438023062158,-60.72581188889248,-60.72581188889248,0.0023405013961193136,-67.5555924579716,-68.28750020208285,-68.28750020208285,-68.28750020208285,0.0023405013961193136
2021-02-20,-58.04221710110902,-58.173242699796845,-58.173242699796845,0.002369597090982186,-61.7231549625783,-61.85281703983237,-61.85281703983237,0.002369597090982186,-54.32633018511368,-54.60950104212004,-54.60950104212004,0.002369597090982186,-60.59599404734972,-60.72581188889248,-60.72581188889248,0.002369597090982186,-67.56493730315027,-68.31665068516368,-68.31665068516368,-68.31665068516367,0.002369597090982186
2021-02-21,-58.04365568234626,-58.173242699796845,-58.173242699796845,0.0023959026421250694,-61.724578573181034,-61.85281703983237,-61.85281703983237,0.0023959026421250694,-54.329439228582466,-54.60950104212004,-54.60950104212004,0.0023959026421250694,-60.59741936814944,-60.72581188889248,-60.72581188889248,0.0023959026421250694,-67.57365523035975,-68.35896380810924,-68.35896380810924,-68.3589638081092,0.0023959026421250694
2021-02-22,-58.045153177354926,-58.173242699796845,-58.173242699796845,0.0024239131474299153,-61.726060484467496,-61.85281703983237,-61.85281703983237,0.0024239131474299153,-54.3326755957444,-54.60950104212004,-54.60950104212004,0.0024239131474299153,-60.598903059670086,-60.72581188889248,-60.72581188889248,0.0024239131474299153,-67.58213243000677,-68.3072369867147,-68.3072369867147,-68.30723698671466,0.0024239131474299153
2021-02-23,-58.04640642563852,-58.173242699796845,-58.173242699796845,0.002447863433039286,-61.72730069078902,-61.85281703983237,-61.85281703983237,0.002447863433039286,-54.3353840999915,-54.60950104212004,-54.60950104212004,0.002447863433039286,-60.60014475586306,-60.72581188889248,-60.72581188889248,0.002447863433039286,-67.58934903273884,-68.31971269218317,-68.31971269218317,-68.31971269218316,0.002447863433039286
2021-02-24,-58.047911837066145,-58.173242699796845,-58.173242699796845,0.0024772659401717553,-61.728790436112014,-61.85281703983237,-61.85281703983237,0.0024772659401717553,-54.338637576017426,-54.60950104212004,-54.60950104212004,0.0024772659401717553,-60.601636290831266,-60.72581188889248,-60.72581188889248,0.0024772659401717553,-67.59822902816748,-68.33752027286732,-68.33752027286732,-68.33752027286745,0.0024772659401717553
2021-02-25,-58.04909551772119,-58.173242699796845,-58.173242699796845,0.002500885419260913,-61.72996179876233,-61.85281703983237,-61.85281703983237,0.002500885419260913,-54.341195731590794,-54.60950104212004,-54.60950104212004,0.002500885419260913,-60.60280906065074,-60.72581188889248,-60.72581188889248,0.002500885419260913,-67.60564839623385,-68.38380898728047,-68.38380898728047,-68.38380898728052,0.002500885419260913
2021-02-26,-58.05007716698529,-58.173242699796845,-58.173242699796845,0.002520817881493038,-61.73093323246681,-61.85281703983237,-61.85281703983237,0.002520817881493038,-54.34331725949193,-54.60950104212004,-54.60950104212004,0.002520817881493038,-60.603781661347725,-60.72581188889248,-60.72581188889248,0.002520817881493038,-67.6120383316392,-68.41377050597886,-68.41377050597886,-68.41377050597885,0.002520817881493038
2021-02-27,-58.05139771981138,-58.173242699796845,-58.173242699796845,0.002548138442238569,-61.73224004292421,-61.85281703983237,-61.85281703983237,0.002548138442238569,-54.34617122145957,-54.60950104212004,-54.60950104212004,0.002548138442238569,-60.60509004168901,-60.72581188889248,-60.72581188889248,0.002548138442238569,-67.62059127083641,-68.40975523668457,-68.40975523668457,-68.40975523668446,0.002548138442238569
2021-02-28,-58.052577892689136,-58.173242699796845,-58.173242699796845,0.002573060736901404,-61.733407934300935,-61.85281703983237,-61.85281703983237,0.002573060736901404,-54.34872179606898,-54.60950104212004,-54.60950104212004,0.002573060736901404,-60.60625933606478,-60.72581188889248,-60.72581188889248,0.002573060736901404,-67.62832719482203,-68.41927383761237,-68.41927383761237,-68.41927383761242,0.002573060736901404
2021-03-01,-58.053953699301886,-58.173242699796845,-58.173242699796845,0.0026027368508953347,-61.73476942354495,-61.85281703983237,-61.85281703983237,0.0026027368508953347,-54.351695171817816,-54.60950104212004,-54.60950104212004,0.0026027368508953347,-60.60762246087881,-60.72581188889248,-60.72581188889248,0.0026027368508953347,-67.6371863569658,-68.40531800246652,-68.40531800246652,-68.40531800246664,0.0026027368508953347
2021-03-02,-58.05513166429477,-58.173242699796845,-58.173242699796845,0.0026286949070861427,-61.735935130013516,-61.85281703983237,-61.85281703983237,0.0026286949070861427,-54.35424097477481,-54.60950104212004,-54.60950104212004,0.0026286949070861427,-60.60878956772153,-60.72581188889248,-60.72581188889248,0.0026286949070861427,-67.64535450226306,-68.46435006234763,-68.46435006234763,-68.46435006234766,0.0026286949070861427
2021-03-03,-58.05628405495889,-58.173242699796845,-58.173242699796845,0.0026545953736460807,-61.737075528293,-61.85281703983237,-61.85281703983237,0.0026545953736460807,-54.35673150681764,-54.60950104212004,-54.60950104212004,0.0026545953736460807,-60.609931335972256,-60.72581188889248,-60.72581188889248,0.0026545953736460807,-67.65319264873848,-68.44870324978302,-68.44870324978302,-68.44870324978302,0.0026545953736460807
2021-03-04,-58.05738123218984,-58.173242699796845,-58.173242699796845,0.0026797336846103377,-61.73816128771947,-61.85281703983237,-61.85281703983237,0.0026797336846103377,-54.359102712291275,-54.60950104212004,-54.60950104212004,0.0026797336846103377,-60.61101839973182,-60.72581188889248,-60.72581188889248,0.0026797336846103377,-67.6604762481683,-68.4296213740151,-68.4296213740151,-68.42962137401514,0.0026797336846103377
2021-03-05,-58.05850532922718,-58.173242699796845,-58.173242699796845,0.002705987386263616,-61.73927368681043,-61.85281703983237,-61.85281703983237,0.002705987386263616,-54.36153209650752,-54.60950104212004,-54.60950104212004,0.002705987386263616,-60.61213213515837,-60.72581188889248,-60.72581188889248,0.002705987386263616,-67.66834366713026,-68.47137662156288,-68.47137662156288,-68.4713766215629,0.002705987386263616
2021-03-06,-58.05960677229049,-58.173242699796845,-58.173242699796845,0.0027322158080413583,-61.740363667676654,-61.85281703983237,-61.85281703983237,0.0027322158080413583,-54.363912521243506,-54.60950104212004,-54.60950104212004,0.0027322158080413583,-60.61322342542896,-60.72581188889248,-60.72581188889248,0.0027322158080413583,-67.67600371020333,-68.46629067864352,-68.46629067864352,-68.46629067864356,0.0027322158080413583
2021-03-07,-58.06060846359562,-58.173242699796845,-58.173242699796845,0.0027565142532663864,-61.74135493485411,-61.85281703983237,-61.85281703983237,0.0027565142532663864,-54.36607736374888,-54.60950104212004,-54.60950104212004,0.0027565142532663864,-60.61421588342508,-60.72581188889248,-60.72581188889248,0.0027565142532663864,-67.68307526585293,-68.47822968640659,-68.47822968640659,-68.47822968640664,0.0027565142532663864
2021-03-08,-58.061461555588444,-58.173242699796845,-58.173242699796845,0.002777551434935254,-61.74219914912216,-61.85281703983237,-61.85281703983237,0.002777551434935254,-54.367921055311186,-54.60950104212004,-54.60950104212004,0.002777551434935254,-60.61506111185566,-60.72581188889248,-60.72581188889248,0.002777551434935254,-67.68959263905572,-68.54356787254834,-68.54356787254834,-68.54356787254834,0.002777551434935254
2021-03-09,-58.062538168620506,-58.173242699796845,-58.173242699796845,0.0028045634103295775,-61.74326455835144,-61.85281703983237,-61.85281703983237,0.0028045634103295775,-54.37024781769972,-54.60950104212004,-54.60950104212004,0.0028045634103295775,-60.61612780097136,-60.72581188889248,-60.72581188889248,0.0028045634103295775,-67.69749725066387,-68.51030212680465,-68.51030212680465,-68.51030212680462,0.0028045634103295775
2021-03-10,-58.06356053933548,-58.173242699796845,-58.173242699796845,0.002830705341589658,-61.74427628973789,-61.85281703983237,-61.85281703983237,0.002830705341589658,-54.37245735228258,-54.60950104212004,-54.60950104212004,0.002830705341589658,-60.61714074776048,-60.72581188889248,-60.72581188889248,0.002830705341589658,-67.70509127816283,-68.51979511349904,-68.51979511349904,-68.51979511349893,0.002830705341589658
2021-03-11,-58.06462381886279,-58.173242699796845,-58.173242699796845,0.0028584153585901437,-61.74532850421799,-61.85281703983237,-61.85281703983237,0.0028584153585901437,-54.374755298470134,-54.60950104212004,-54.60950104212004,0.0028584153585901437,-60.618194226275904,-60.72581188889248,-60.72581188889248,0.0028584153585901437,-67.71295641208187,-68.5164159190319,-68.5164159190319,-68.51641591903201,0.0028584153585901437
2021-03-12,-58.06536715278276,-58.173242699796845,-58.173242699796845,0.0028781117323510618,-61.74606410261363,-61.85281703983237,-61.85281703983237,0.0028781117323510618,-54.37636178228167,-54.60950104212004,-54.60950104212004,0.0028781117323510618,-60.61893070835289,-60.72581188889248,-60.72581188889248,0.0028781117323510618,-67.7190956150544,-68.61004093722367,-68.61004093722367,-68.61004093722363,0.0028781117323510618
2021-03-13,-58.06620464590617,-58.173242699796845,-58.173242699796845,0.0029006308150194304,-61.746892880342294,-61.85281703983237,-61.85281703983237,0.0029006308150194304,-54.378171761765735,-54.60950104212004,-54.60950104212004,0.0029006308150194304,-60.619760481700254,-60.72581188889248,-60.72581188889248,0.0029006308150194304,-67.72540953279571,-68.53237671682155,-68.53237671682155,-68.53237671682155,0.0029006308150194304
2021-03-14,-58.067178912507345,-58.173242699796845,-58.173242699796845,0.0029272750429663024,-61.747857008211724,-61.85281703983237,-61.85281703983237,0.0029272750429663024,-54.38027733434958,-54.60950104212004,-54.60950104212004,0.0029272750429663024,-60.620725767785544,-60.72581188889248,-60.72581188889248,0.0029272750429663024,-67.73317442395398,-68.57850132229603,-68.57850132229603,-68.57850132229612,0.0029272750429663024
2021-03-15,-58.06817987765767,-58.173242699796845,-58.173242699796845,0.002955164073967503,-61.74884755679122,-61.85281703983237,-61.85281703983237,0.002955164073967503,-54.382440607498864,-54.60950104212004,-54.60950104212004,0.002955164073967503,-60.621717506320614,-60.72581188889248,-60.72581188889248,0.002955164073967503,-67.74148799470392,-68.6140930046536,-68.6140930046536,-68.61409300465361,0.002955164073967503
2021-03-16,-58.069014138270035,-58.173242699796845,-58.173242699796845,0.002978817638343402,-61.74967313564805,-61.85281703983237,-61.85281703983237,0.002978817638343402,-54.38424360092087,-54.60950104212004,-54.60950104212004,0.002978817638343402,-60.62254407695311,-60.72581188889248,-60.72581188889248,0.002978817638343402,-67.74848991131333,-68.62327614157194,-68.62327614157194,-68.62327614157195,0.002978817638343402
2021-03-17,-58.06971038543152,-58.173242699796845,-58.173242699796845,0.002998849966784293,-61.75036213729468,-61.85281703983237,-61.85281703983237,0.002998849966784293,-54.38574832142895,-54.60950104212004,-54.60950104212004,0.002998849966784293,-60.62323390630397,-60.72581188889248,-60.72581188889248,0.002998849966784293,-67.75434543985592,-68.62506557386938,-68.62506557386938,-68.62506557386948,0.002998849966784293
2021-03-18,-58.070575035501726,-58.173242699796845,-58.173242699796845,0.0030241057846873746,-61.751217789360325,-61.85281703983237,-61.85281703983237,0.0030241057846873746,-54.387616992160545,-54.60950104212004,-54.60950104212004,0.0030241057846873746,-60.624090586272715,-60.72581188889248,-60.72581188889248,0.0030241057846873746,-67.76163398458456,-68.6270683253316,-68.6270683253316,-68.62706832533154,0.0030241057846873746
2021-03-19,-58.071456809675624,-58.173242699796845,-58.173242699796845,0.0030503037024608806,-61.75209038732743,-61.85281703983237,-61.85281703983237,0.0030503037024608806,-54.38952267128738,-54.60950104212004,-54.60950104212004,0.0030503037024608806,-60.62496423250019,-60.72581188889248,-60.72581188889248,0.0030503037024608806,-67.7684332976768,-68.5532988061348,-68.5532988061348,-68.55329880613482,0.0030503037024608806
2021-03-20,-58.07212295307052,-58.173242699796845,-58.173242699796845,0.0030703980928192386,-61.75274959848287,-61.85281703983237,-61.85281703983237,0.0030703980928192386,-54.39096233191765,-54.60950104212004,-54.60950104212004,0.0030703980928192386,-60.625624235572495,-60.72581188889248,-60.72581188889248,0.0030703980928192386,-67.77417090101756,-68.6451320201017,-68.6451320201017,-68.64513202010174,0.0030703980928192386
2021-03-21,-58.07287919795523,-58.173242699796845,-58.173242699796845,0.0030935337228988977,-61.75349797348495,-61.85281703983237,-61.85281703983237,0.0030935337228988977,-54.392596718742084,-54.60950104212004,-54.60950104212004,0.0030935337228988977,-60.626373509604534,-60.72581188889248,-60.72581188889248,0.0030935337228988977,-67.78047349228056,-68.61690907352536,-68.61690907352536,-68.61690907352538,0.0030935337228988977
2021-03-22,-58.07374010512978,-58.173242699796845,-58.173242699796845,0.00312029931012047,-61.75434992160555,-61.85281703983237,-61.85281703983237,0.00312029931012047,-54.39445730037518,-54.60950104212004,-54.60950104212004,0.00312029931012047,-60.627226481178354,-60.72581188889248,-60.72581188889248,0.00312029931012047,-67.7871427302389,-68.55796506862232,-68.55796506862232,-68.55796506862228,0.00312029931012047
2021-03-23,-58.074469007845295,-58.173242699796845,-58.173242699796845,0.0031433256301381567,-61.755071238975276,-61.85281703983237,-61.85281703983237,0.0031433256301381567,-54.39603259565096,-54.60950104212004,-54.60950104212004,0.0031433256301381567,-60.627948665073376,-60.72581188889248,-60.72581188889248,0.0031433256301381567,-67.7932709279444,-68.62370371344973,-68.62370371344973,-68.62370371344971,0.0031433256301381567
2021-03-24,-58.07531427584911,-58.173242699796845,-58.173242699796845,0.003170457207199506,-61.75590771067485,-61.85281703983237,-61.85281703983237,0.003170457207199506,-54.3978593781076,-54.60950104212004,-54.60950104212004,0.003170457207199506,-60.628786141634365,-60.72581188889248,-60.72581188889248,0.003170457207199506,-67.80038639441388,-68.62474791508045,-68.62474791508045,-68.62474791508049,0.003170457207199506
2021-03-25,-58.076008603879956,-58.173242699796845,-58.173242699796845,0.003193096768851857,-61.756594813162316,-61.85281703983237,-61.85281703983237,0.003193096768851857,-54.399359951014524,-54.60950104212004,-54.60950104212004,0.003193096768851857,-60.62947406954444,-60.72581188889248,-60.72581188889248,0.003193096768851857,-67.80711743685686,-68.74973648368321,-68.74973648368321,-68.74973648368307,0.003193096768851857
2021-03-26,-58.076759173425366,-58.173242699796845,-58.173242699796845,0.0032179366693002045,-61.757337571885394,-61.85281703983237,-61.85281703983237,0.0032179366693002045,-54.400982072367434,-54.60950104212004,-54.60950104212004,0.0032179366693002045,-60.63021772055055,-60.72581188889248,-60.72581188889248,0.0032179366693002045,-67.81400243769875,-68.69904921907366,-68.69904921907366,-68.69904921907369,0.0032179366693002045
2021-03-27,-58.0774097925576,-58.173242699796845,-58.173242699796845,0.0032397835611838502,-61.75798142033195,-61.85281703983237,-61.85281703983237,0.0032397835611838502,-54.40238818215892,-54.60950104212004,-54.60950104212004,0.0032397835611838502,-60.63086234245863,-60.72581188889248,-60.72581188889248,0.0032397835611838502,-67.82019606733314,-68.7324863840727,-68.7324863840727,-68.73248638407273,0.0032397835611838502
2021-03-28,-58.07797848753893,-58.173242699796845,-58.173242699796845,0.003259123968334796,-61.758544197173634,-61.85281703983237,-61.85281703983237,0.003259123968334796,-54.40361723851783,-54.60950104212004,-54.60950104212004,0.003259123968334796,-60.63142579536962,-60.72581188889248,-60.72581188889248,0.003259123968334796,-67.82565276835662,-68.73972505938619,-68.73972505938619,-68.7397250593862,0.003259123968334796
2021-03-29,-58.07871934007858,-58.173242699796845,-58.173242699796845,0.003284668238835124,-61.759277340011295,-61.85281703983237,-61.85281703983237,0.003284668238835124,-54.40521835960177,-54.60950104212004,-54.60950104212004,0.003284668238835124,-60.63215981893866,-60.72581188889248,-60.72581188889248,0.003284668238835124,-67.83259283212129,-68.71805668425867,-68.71805668425867,-68.7180566842587,0.003284668238835124
2021-03-30,-58.07941967229202,-58.173242699796845,-58.173242699796845,0.0033091863026777713,-61.75997038419867,-61.85281703983237,-61.85281703983237,0.0033091863026777713,-54.40673190867207,-54.60950104212004,-54.60950104212004,0.0033091863026777713,-60.63285369568672,-60.72581188889248,-60.72581188889248,0.0033091863026777713,-67.83961579867093,-68.78047782250974,-68.78047782250974,-68.78047782250968,0.0033091863026777713
2021-03-31,-58.08004758030361,-58.173242699796845,-58.173242699796845,0.003331482154672616,-61.76059175786863,-61.85281703983237,-61.85281703983237,0.003331482154672616,-54.408088935478546,-54.60950104212004,-54.60950104212004,0.003331482154672616,-60.633475815818684,-60.72581188889248,-60.72581188889248,0.003331482154672616,-67.8461305959136,-68.81306730707348,-68.81306730707348,-68.81306730707345,0.003331482154672616
2021-04-01,-58.08071116761626,-58.173242699796845,-58.173242699796845,0.0033553737863961453,-61.76124843954178,-61.85281703983237,-61.85281703983237,0.0033553737863961453,-54.40952307193625,-54.60950104212004,-54.60950104212004,0.0033553737863961453,-60.634133286369796,-60.72581188889248,-60.72581188889248,0.0033553737863961453,-67.85250000855692,-68.74065971246179,-68.74065971246179,-68.74065971246178,0.0033553737863961453
2021-04-02,-58.08133358103185,-58.173242699796845,-58.173242699796845,0.0033780965552302387,-61.76186437579545,-61.85281703983237,-61.85281703983237,0.0033780965552302387,-54.41086822389196,-54.60950104212004,-54.60950104212004,0.0033780965552302387,-60.63474996255336,-60.72581188889248,-60.72581188889248,0.0033780965552302387,-67.85810269340064,-68.68542712713554,-68.68542712713554,-68.6854271271355,0.0033780965552302387
2021-04-03,-58.0820113651791,-58.173242699796845,-58.173242699796845,0.0034031934180864024,-61.7625351065636,-61.85281703983237,-61.85281703983237,0.0034031934180864024,-54.41233304236859,-54.60950104212004,-54.60950104212004,0.0034031934180864024,-60.63542149907697,-60.72581188889248,-60.72581188889248,0.0034031934180864024,-67.86448291513203,-68.72327571229442,-68.72327571229442,-68.72327571229437,0.0034031934180864024
2021-04-04,-58.082635314258724,-58.173242699796845,-58.173242699796845,0.003426628807910816,-61.76315256250031,-61.85281703983237,-61.85281703983237,0.003426628807910816,-54.413681513181714,-54.60950104212004,-54.60950104212004,0.003426628807910816,-60.63603969676934,-60.72581188889248,-60.72581188889248,0.003426628807910816,-67.87075232515971,-68.78117093142544,-68.78117093142544,-68.78117093142546,0.003426628807910816
2021-04-05,-58.08320398912059,-58.173242699796845,-58.173242699796845,0.0034482710287849373,-61.7637153194317,-61.85281703983237,-61.85281703983237,0.0034482710287849373,-54.41491052605863,-54.60950104212004,-54.60950104212004,0.0034482710287849373,-60.63660312974606,-60.72581188889248,-60.72581188889248,0.0034482710287849373,-67.87628814171698,-68.7527780639271,-68.7527780639271,-68.75277806392707,0.0034482710287849373
2021-04-06,-58.08379209822534,-58.173242699796845,-58.173242699796845,0.00347094230826534,-61.76429730836341,-61.85281703983237,-61.85281703983237,0.00347094230826534,-54.416181539974076,-54.60950104212004,-54.60950104212004,0.00347094230826534,-60.63718581782662,-60.72581188889248,-60.72581188889248,0.00347094230826534,-67.88166804250272,-68.69994369531496,-68.69994369531496,-68.69994369531503,0.00347094230826534
2021-04-07,-58.084376516136075,-58.173242699796845,-58.173242699796845,0.003493768548441238,-61.764875644513275,-61.85281703983237,-61.85281703983237,0.003493768548441238,-54.41744457652775,-54.60950104212004,-54.60950104212004,0.003493768548441238,-60.63776484873718,-60.72581188889248,-60.72581188889248,0.003493768548441238,-67.88727073775914,-68.73921270699768,-68.73921270699768,-68.73921270699768,0.003493768548441238
2021-04-08,-58.08500042040799,-58.173242699796845,-58.173242699796845,0.0035184707335743845,-61.76549305610835,-61.85281703983237,-61.85281703983237,0.0035184707335743845,-54.418792950502784,-54.60950104212004,-54.60950104212004,0.0035184707335743845,-60.63838300203472,-60.72581188889248,-60.72581188889248,0.0035184707335743845,-67.89355907850548,-68.7829543689561,-68.7829543689561,-68.782954368956,0.0035184707335743845
2021-04-09,-58.08560104753913,-58.173242699796845,-58.173242699796845,0.003542583571810426,-61.766087432797214,-61.85281703983237,-61.85281703983237,0.003542583571810426,-54.420091018218095,-54.60950104212004,-54.60950104212004,0.003542583571810426,-60.638978092754094,-60.72581188889248,-60.72581188889248,0.003542583571810426,-67.89938980026189,-68.7501906746778,-68.7501906746778,-68.75019067467797,0.003542583571810426
2021-04-10,-58.08608574687846,-58.173242699796845,-58.173242699796845,0.0035622846726295673,-61.7665670880998,-61.85281703983237,-61.85281703983237,0.0035622846726295673,-54.421138544264004,-54.60950104212004,-54.60950104212004,0.0035622846726295673,-60.63945832427109,-60.72581188889248,-60.72581188889248,0.0035622846726295673,-67.90418988089274,-68.7673237200711,-68.7673237200711,-68.76732372007112,0.0035622846726295673
2021-04-11,-58.08670421429807,-58.173242699796845,-58.173242699796845,0.003587743368804605,-61.767179119421755,-61.85281703983237,-61.85281703983237,0.003587743368804605,-54.42247516818344,-54.60950104212004,-54.60950104212004,0.003587743368804605,-60.64007109083202,-60.72581188889248,-60.72581188889248,0.003587743368804605,-67.90978715318829,-68.69298033676475,-68.69298033676475,-68.69298033676469,0.003587743368804605
2021-04-12,-58.08738245315548,-58.173242699796845,-58.173242699796845,0.003616084155816568,-61.76785030016807,-61.85281703983237,-61.85281703983237,0.003616084155816568,-54.42394096937364,-54.60950104212004,-54.60950104212004,0.003616084155816568,-60.64074307787426,-60.72581188889248,-60.72581188889248,0.003616084155816568,-67.91578672960486,-68.67529070863465,-68.67529070863465,-68.67529070863459,0.003616084155816568
2021-04-13,-58.08788382104013,-58.173242699796845,-58.173242699796845,0.00363732375607918,-61.768346450554176,-61.85281703983237,-61.85281703983237,0.00363732375607918,-54.42502451926756,-54.60950104212004,-54.60950104212004,0.00363732375607918,-60.641239824290594,-60.72581188889248,-60.72581188889248,0.00363732375607918,-67.9201635459794,-68.66532523210911,-68.66532523210911,-68.66532523210914,0.00363732375607918
2021-04-14,-58.08838580583509,-58.173242699796845,-58.173242699796845,0.0036588409379445757,-61.76884321143095,-61.85281703983237,-61.85281703983237,0.0036588409379445757,-54.42610940242032,-54.60950104212004,-54.60950104212004,0.0036588409379445757,-60.64173718193078,-60.72581188889248,-60.72581188889248,0.0036588409379445757,-67.92426732152911,-68.6179808566324,-68.6179808566324,-68.6179808566324,0.0036588409379445757
2021-04-15,-58.08891499325908,-58.173242699796845,-58.173242699796845,0.0036818015127080806,-61.76936689185164,-61.85281703983237,-61.85281703983237,0.0036818015127080806,-54.42725307554874,-54.60950104212004,-54.60950104212004,0.0036818015127080806,-60.642261491453795,-60.72581188889248,-60.72581188889248,0.0036818015127080806,-67.92824537889008,-68.56216152757477,-68.56216152757477,-68.5621615275746,0.0036818015127080806
