Observation #: 8001
-----------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)    Std(%)
20100923                3.0          9.8317      10.0
20100923                4.0          9.4667      10.0
20100923                6.0          6.1703      10.0
20100923                8.0          5.6654      10.0
20100924                1.0         10.0675      10.0
20100924                2.0         10.0208      10.0
20100924                3.0          9.9367      10.0
20100924                4.0          9.5633      10.0
20100924                6.0          6.1746      10.0
20100924                8.0          5.6719      10.0
20100925                1.0         10.0167      10.0
20100925                2.0          9.9892      10.0
20100925                3.0          9.9800      10.0
20100925                4.0          9.7917      10.0
20100925                6.0          6.2289      10.0
20100925                8.0          5.7031      10.0
20100926                1.0          8.9575      10.0
20100926                2.0          8.9608      10.0
20100926                3.0          8.9475      10.0
20100926                4.0          8.9317      10.0
20100926                6.0          7.2010      10.0
20100926                8.0          5.7150      10.0
20100927                1.0          8.6092      10.0
20100927                2.0          8.4333      10.0
20100927                3.0          8.3683      10.0
20100927                4.0          8.3175      10.0
20100927                6.0          7.7500      10.0
20100927                8.0          5.6815      10.0
20100928                1.0          8.3651      10.0
20100928                2.0          8.1013      10.0
20100928                3.0          8.0128      10.0
20100928                4.0          7.9493      10.0
20100928                6.0          7.6019      10.0
20100928                8.0          5.7268      10.0
20100929                1.0          7.9832      10.0
20100929                2.0          7.7932      10.0
20100929                3.0          7.6769      10.0
20100929                4.0          7.6038      10.0
20100929                6.0          7.3126      10.0
20100929                8.0          5.7514      10.0
20100930                1.0          7.5438      10.0
20100930                2.0          7.4101      10.0
20100930                3.0          7.3289      10.0
20100930                4.0          7.2622      10.0
20100930                6.0          6.9968      10.0
20100930                8.0          5.8656      10.0
20101001                1.0          7.2852      10.0
20101001                2.0          7.1121      10.0
20101001                3.0          7.1038      10.0
20101001                4.0          7.0434      10.0
20101001                6.0          6.8647      10.0
20101001                8.0          6.1419      10.0
20101002                1.0          7.0077      10.0
20101002                2.0          7.0019      10.0
20101002                3.0          6.9771      10.0
20101002                4.0          6.9173      10.0
20101002                6.0          6.7653      10.0
20101002                8.0          6.2558      10.0
20101003                1.0          6.8303      10.0
20101003                2.0          6.8219      10.0
20101003                3.0          6.8211      10.0
20101003                4.0          6.8204      10.0
20101003                6.0          6.7555      10.0
20101003                8.0          6.3379      10.0
20101004                1.0          6.6410      10.0
20101004                2.0          6.6384      10.0
20101004                3.0          6.6327      10.0
20101004                4.0          6.6391      10.0
20101004                6.0          6.6377      10.0
20101004                8.0          6.5612      10.0
20101005                1.0          6.6218      10.0
20101005                2.0          6.6149      10.0
20101005                3.0          6.6106      10.0
20101005                4.0          6.6135      10.0
20101005                6.0          6.6156      10.0
20101005                8.0          6.6128      10.0
20101006                1.0          6.7801      10.0
20101006                2.0          6.7744      10.0
20101006                3.0          6.7715      10.0
20101006                4.0          6.7737      10.0
20101006                6.0          6.7722      10.0
20101006                8.0          6.7701      10.0
20101007                1.0          6.8788      10.0
20101007                2.0          6.8724      10.0
20101007                3.0          6.8682      10.0
20101007                4.0          6.8723      10.0
20101007                6.0          6.8724      10.0
20101007                8.0          6.8725      10.0
