Observation #: 1427
------------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)     Std(%)
20050525               2.50         18.7000       10.0
20050525               3.00         18.0000       10.0
20050525               3.60         18.1000       10.0
20050608               0.00         24.7000       10.0
20050608               1.00         24.6000       10.0
20050608               2.00         24.5000       10.0
20050608               3.00         24.4000       10.0
20050608               3.60         23.4000       10.0
20050622               0.00         26.5000       10.0
20050622               1.00         26.2000       10.0
20050622               1.50         26.0000       10.0
20050622               2.00         25.8000       10.0
20050622               2.50         25.6000       10.0
20050622               3.00         24.4000       10.0
20050622               3.80         23.7000       10.0
20050706               0.00         24.1000       10.0
20050706               0.50         24.0000       10.0
20050706               1.00         24.0000       10.0
20050706               1.50         24.0000       10.0
20050706               2.00         24.0000       10.0
20050706               2.50         24.0000       10.0
20050706               3.00         23.9000       10.0
20050706               3.70         23.8000       10.0
20050722               0.00         26.8000       10.0
20050722               1.00         26.4000       10.0
20050722               2.00         26.1000       10.0
20050722               3.00         25.9000       10.0
20050722               3.60         25.7000       10.0
20050804               0.00         27.2000       10.0
20050804               1.00         27.2000       10.0
20050804               2.00         27.1000       10.0
20050804               3.00         26.9000       10.0
20050804               3.50         26.8000       10.0
20050816               0.00         24.9000       10.0
20050816               1.00         24.6000       10.0
20050816               2.00         24.2000       10.0
20050816               3.00         24.1000       10.0
20050816               3.70         24.1000       10.0
20050831               0.00         24.3000       10.0
20050831               1.00         23.8000       10.0
20050831               2.00         23.5000       10.0
20050831               3.00         23.5000       10.0
20050831               3.80         23.6000       10.0
20050929               0.00         17.8000       10.0
20050929               1.00         17.8000       10.0
20050929               2.00         17.8000       10.0
20050929               3.00         17.8000       10.0
20050929               3.50         17.7000       10.0
20051026               0.00         10.0000       10.0
20051026               1.00         10.0000       10.0
20051026               2.00          9.9000       10.0
20051026               3.00          9.9000       10.0
20051026               3.50          9.9000       10.0
20051122               0.00          3.4000       10.0
20051122               1.00          3.4000       10.0
20051122               2.00          3.4000       10.0
20051122               3.00          3.4000       10.0
20051122               3.50          3.4000       10.0
20060222               0.00          3.0000       10.0
20060222               1.00          3.1000       10.0
20060222               2.00          3.1000       10.0
20060222               3.00          3.0000       10.0
20060222               3.40          3.0000       10.0
20060410               0.00          9.4000       10.0
20060410               1.00          9.4000       10.0
20060410               2.00          9.3000       10.0
20060410               3.00          9.3000       10.0
20060410               3.70          9.2000       10.0
20060419               0.00         14.1000       10.0
20060419               1.00         14.1000       10.0
20060419               2.00         14.1000       10.0
20060419               3.00         14.1000       10.0
20060419               3.50         14.1000       10.0
20060508               0.00         15.8000       10.0
20060508               1.00         15.8000       10.0
20060508               2.00         15.7000       10.0
20060508               3.00         15.6000       10.0
20060508               3.50         15.0000       10.0
20060517               0.00         14.1000       10.0
20060517               1.00         14.0000       10.0
20060517               2.00         13.6000       10.0
20060517               3.00         13.0000       10.0
20060517               3.70         12.8000       10.0
20060601               0.00         25.4000       10.0
20060601               1.00         24.2000       10.0
20060601               2.00         23.9000       10.0
