Observation #: 6155
---------------------------------------------------
Time(YYYYMMDD)    Depth(m) Value(celsius)   Std(%)
20000621                4.0        21.5000     10.0
20000621                5.0        21.5000     10.0
20000621                6.0        19.2000     10.0
20000621                6.5        17.5000     10.0
20000621                7.0        16.0000     10.0
20000621                7.5        14.5000     10.0
20000621                8.0        12.6000     10.0
20000621                8.5        11.5000     10.0
20000621                9.0        10.6000     10.0
20000621                9.5        10.3000     10.0
20000621               10.0         9.6000     10.0
20000621               10.5         9.2000     10.0
20000621               11.0         8.9000     10.0
20000621               11.5         8.6000     10.0
20000621               12.0         8.4000     10.0
20000621               12.5         8.2000     10.0
20000621               13.0         8.1000     10.0
20000621               13.5         8.1000     10.0
20000621               14.0         8.0000     10.0
20000621               15.0         7.9000     10.0
20000621               16.0         7.9000     10.0
20000621               17.0         7.8000     10.0
20000621               18.0         7.8000     10.0
20000621               19.0         7.7000     10.0
20000621               19.3         7.7000     10.0
20000704                0.0        24.0000     10.0
20000704                1.0        23.6000     10.0
20000704                2.0        23.2000     10.0
20000704                3.0        23.0000     10.0
20000704                4.0        22.4000     10.0
20000704                5.0        21.3000     10.0
20000704                6.0        19.7000     10.0
20000704                6.5        18.7000     10.0
20000704                7.0        17.7000     10.0
20000704                7.5        16.1000     10.0
20000704                8.0        14.4000     10.0
20000704                8.5        12.8000     10.0
20000704                9.0        10.8000     10.0
20000704                9.5        10.2000     10.0
20000704               10.0         9.8000     10.0
20000704               11.0         9.0000     10.0
20000704               12.0         8.6000     10.0
20000704               13.0         8.3000     10.0
20000704               14.0         8.1000     10.0
20000704               15.0         8.0000     10.0
20000704               16.0         7.9000     10.0
20000704               17.0         7.8000     10.0
20000704               18.0         7.8000     10.0
20000704               19.0         7.8000     10.0
20000704               20.0         7.7000     10.0
20000704               20.5         7.8000     10.0
20000718                0.0        25.8000     10.0
20000718                1.0        25.8000     10.0
20000718                2.0        25.7000     10.0
20000718                3.0        25.6000     10.0
20000718                3.5        25.5000     10.0
20000718                4.0        23.5000     10.0
20000718                4.5        22.7000     10.0
20000718                5.0        21.7000     10.0
20000718                5.5        20.5000     10.0
20000718                6.0        19.2000     10.0
20000718                6.5        17.8000     10.0
20000718                7.0        17.1000     10.0
20000718                7.5        16.3000     10.0
20000718                8.0        14.6000     10.0
20000718                8.5        13.4000     10.0
20000718                9.0        12.3000     10.0
20000718                9.5        11.3000     10.0
20000718               10.0        10.4000     10.0
20000718               10.5         9.5000     10.0
20000718               11.0         9.2000     10.0
20000718               11.5         8.9000     10.0
20000718               12.0         8.8000     10.0
20000718               13.0         8.5000     10.0
20000718               14.0         8.4000     10.0
20000718               15.0         8.2000     10.0
20000718               16.0         8.0000     10.0
20000718               17.0         7.9000     10.0
20000718               18.0         7.9000     10.0
20000718               19.0         7.8000     10.0
20000718               20.0         7.8000     10.0
20000802                0.0        25.0000     10.0
20000802                1.0        24.9000     10.0
20000802                2.0        24.9000     10.0
20000802                3.0        24.3000     10.0
20000802                3.5        24.0000     10.0
20000802                4.0        23.8000     10.0
20000802                4.5        23.4000     10.0
20000802                5.0        22.8000     10.0
20000802                5.5        19.9000     10.0
20000802                6.0        18.8000     10.0
20000802                6.5        18.1000     10.0
20000802                7.0        17.4000     10.0
20000802                7.5        16.7000     10.0
20000802                8.0        15.2000     10.0
20000802                8.5        13.6000     10.0
20000802                9.0        12.2000     10.0
20000802                9.5        11.3000     10.0
20000802               10.0        10.6000     10.0
20000802               10.5         9.9000     10.0
20000802               11.0         9.5000     10.0
20000802               12.0         9.0000     10.0
20000802               13.0         8.5000     10.0
20000802               14.0         8.2000     10.0
20000802               15.0         8.1000     10.0
20000802               16.0         8.0000     10.0
20000802               17.0         7.9000     10.0
20000802               18.0         7.8000     10.0
20000802               19.0         7.8000     10.0
20000802               20.0         7.8000     10.0
20000802               20.7         7.8000     10.0
20000814                0.0        26.3000     10.0
20000814                1.0        26.2000     10.0
20000814                2.0        26.0000     10.0
20000814                3.0        25.7000     10.0
20000814                3.5        25.0000     10.0
20000814                4.0        24.5000     10.0
20000814                4.5        23.7000     10.0
20000814                5.0        22.8000     10.0
20000814                5.5        21.2000     10.0
20000814                6.0        19.9000     10.0
20000814                6.5        18.4000     10.0
20000814                7.0        17.5000     10.0
20000814                7.5        16.3000     10.0
20000814                8.0        15.3000     10.0
20000814                8.5        13.4000     10.0
20000814                9.0        12.8000     10.0
20000814                9.5        11.3000     10.0
20000814               10.0        10.7000     10.0
20000814               10.5         9.9000     10.0
20000814               11.0         9.6000     10.0
20000814               12.0         9.2000     10.0
20000814               13.0         8.8000     10.0
20000814               14.0         8.6000     10.0
20000814               15.0         8.4000     10.0
20000814               16.0         8.3000     10.0
20000814               17.0         8.1000     10.0
20000814               18.0         8.0000     10.0
20000814               19.0         7.9000     10.0
20000814               20.0         7.9000     10.0
20000814               20.8         7.9000     10.0
20000829                0.0        24.2000     10.0
20000829                1.0        24.1000     10.0
20000829                2.0        24.0000     10.0
20000829                3.0        24.0000     10.0
20000829                3.5        23.9000     10.0
20000829                4.0        23.7000     10.0
20000829                4.5        23.3000     10.0
20000829                5.0        23.1000     10.0
20000829                5.5        22.1000     10.0
20000829                6.0        21.1000     10.0
20000829                6.5        19.9000     10.0
20000829                7.0        18.1000     10.0
20000829                8.0        15.7000     10.0
20000829                9.0        13.7000     10.0
20000829               10.0        11.7000     10.0
20000829               11.0        10.2000     10.0
20000829               12.0         9.0000     10.0
20000829               13.0         8.6000     10.0
20000829               14.0         8.4000     10.0
20000829               15.0         8.2000     10.0
20000829               16.0         8.1000     10.0
20000829               17.0         8.0000     10.0
20000829               18.0         8.0000     10.0
20000829               19.0         7.9000     10.0
20000829               19.8         7.9000     10.0
20000926                0.0        16.8000     10.0
20000926                1.0        16.7000     10.0
20000926                2.0        16.6000     10.0
20000926                3.0        16.6000     10.0
20000926                4.0        16.5000     10.0
20000926                5.0        16.5000     10.0
20000926                6.0        16.5000     10.0
20000926                7.0        16.2000     10.0
20000926                7.5        16.1000     10.0
20000926                8.0        15.7000     10.0
20000926                8.5        15.1000     10.0
20000926                9.0        13.6000     10.0
20000926                9.5        12.0000     10.0
20000926               10.0        11.4000     10.0
20000926               10.5        10.8000     10.0
20000926               11.0        10.0000     10.0
20000926               11.5         9.6000     10.0
20000926               12.0         9.3000     10.0
20000926               13.0         8.9000     10.0
20000926               14.0         8.6000     10.0
20000926               15.0         8.4000     10.0
20000926               16.0         8.3000     10.0
20000926               17.0         8.2000     10.0
20000926               18.0         8.1000     10.0
20000926               19.0         8.0000     10.0
20000926               20.0         8.0000     10.0
20000926               20.7         8.0000     10.0
20001023                0.0        14.2000     10.0
20001023                1.0        14.2000     10.0
20001023                2.0        14.1000     10.0
20001023                3.0        14.0000     10.0
20001023                4.0        13.7000     10.0
20001023                5.0        13.7000     10.0
20001023                6.0        13.6000     10.0
20001023                7.0        13.6000     10.0
20001023                8.0        13.4000     10.0
20001023                9.0        13.3000     10.0
20001023               10.0        12.6000     10.0
20001023               10.5        11.8000     10.0
20001023               11.0        10.9000     10.0
20001023               11.5        10.1000     10.0
20001023               12.0         9.8000     10.0
20001023               13.0         9.1000     10.0
20001023               14.0         8.7000     10.0
20001023               15.0         8.5000     10.0
20001023               16.0         8.4000     10.0
20001023               17.0         8.2000     10.0
20001023               18.0         8.1000     10.0
20001023               19.0         8.1000     10.0
20001023               20.0         8.1000     10.0
20001023               20.6         8.1000     10.0
20001128                0.0         4.3000     10.0
20001128                1.0         4.1000     10.0
20001128                2.0         4.1000     10.0
20001128                3.0         4.0000     10.0
20001128                4.0         4.0000     10.0
20001128                5.0         4.0000     10.0
20001128                6.0         4.0000     10.0
20001128                7.0         4.0000     10.0
20001128                8.0         4.0000     10.0
20001128                9.0         4.0000     10.0
20001128               10.0         3.9000     10.0
20001128               11.0         3.9000     10.0
20001128               12.0         3.9000     10.0
20001128               13.0         3.9000     10.0
20001128               14.0         3.9000     10.0
20001128               15.0         3.9000     10.0
20001128               16.0         3.9000     10.0
20001128               17.0         3.9000     10.0
20001128               17.5         4.1000     10.0
20001128               18.0         4.1000     10.0
20010109                0.0         0.6000     10.0
20010109                1.0         1.9000     10.0
20010109                2.0         2.8000     10.0
20010109                3.0         3.0000     10.0
20010109                4.0         3.1000     10.0
20010109                5.0         3.3000     10.0
20010109                6.0         3.4000     10.0
20010109                7.0         3.5000     10.0
20010109                8.0         3.5000     10.0
20010109                9.0         3.5000     10.0
20010109               10.0         3.5000     10.0
20010109               11.0         3.6000     10.0
20010109               12.0         3.6000     10.0
20010109               13.0         3.7000     10.0
20010109               14.0         3.7000     10.0
20010109               15.0         3.8000     10.0
20010109               16.0         3.8000     10.0
20010109               17.0         4.0000     10.0
20010109               18.0         4.4000     10.0
20010109               18.2         4.5000     10.0
20010411                0.0         7.1000     10.0
20010411                1.0         6.9000     10.0
20010411                2.0         6.9000     10.0
20010411                3.0         6.8000     10.0
20010411                4.0         6.8000     10.0
20010411                5.0         6.8000     10.0
20010411                6.0         6.8000     10.0
20010411                7.0         6.7000     10.0
20010411                8.0         6.7000     10.0
20010411                9.0         6.3000     10.0
20010411               10.0         6.1000     10.0
20010411               11.0         6.1000     10.0
20010411               12.0         6.1000     10.0
20010411               13.0         5.9000     10.0
20010411               14.0         5.8000     10.0
20010411               15.0         5.6000     10.0
20010411               16.0         5.5000     10.0
20010411               17.0         5.5000     10.0
20010411               18.0         5.5000     10.0
20010411               18.6         5.5000     10.0
20010424                0.0        11.3000     10.0
20010424                1.0        11.2000     10.0
20010424                2.0        11.1000     10.0
20010424                3.0        11.0000     10.0
20010424                4.0        10.9000     10.0
20010424                5.0        10.9000     10.0
20010424                6.0        10.8000     10.0
20010424                7.0        10.8000     10.0
20010424                8.0        10.5000     10.0
20010424                8.0        10.5000     10.0
20010424                9.0        10.2000     10.0
20010424               10.0        10.1000     10.0
20010424               11.0         9.9000     10.0
20010424               12.0         9.8000     10.0
20010424               13.0         9.6000     10.0
20010424               14.0         9.5000     10.0
20010424               15.0         9.2000     10.0
20010424               16.0         8.4000     10.0
20010424               17.0         8.2000     10.0
20010424               18.0         8.0000     10.0
20010424               18.7         7.9000     10.0
20010508                0.0        15.7000     10.0
20010508                0.0        15.7000     10.0
20010508                1.0        15.7000     10.0
20010508                2.0        15.7000     10.0
20010508                3.0        15.6000     10.0
20010508                4.0        15.6000     10.0
20010508                5.0        15.6000     10.0
20010508                6.0        15.6000     10.0
20010508                7.0        15.4000     10.0
20010508                7.5        13.3000     10.0
20010508                8.0        12.0000     10.0
20010508                9.0        11.4000     10.0
20010508               10.0        11.0000     10.0
20010508               11.0        10.9000     10.0
20010508               12.0        10.1000     10.0
20010508               13.0         9.8000     10.0
20010508               14.0         9.5000     10.0
20010508               15.0         9.1000     10.0
20010508               16.0         8.8000     10.0
20010508               17.0         8.6000     10.0
20010508               18.0         8.5000     10.0
20010508               18.6         8.4000     10.0
20010523                0.0        17.4000     10.0
20010523                1.0        17.5000     10.0
20010523                2.0        17.6000     10.0
20010523                3.0        17.6000     10.0
20010523                4.0        17.6000     10.0
20010523                5.0        17.6000     10.0
20010523                5.5        17.6000     10.0
20010523                6.0        16.6000     10.0
20010523                6.5        15.7000     10.0
20010523                7.0        15.2000     10.0
20010523                7.5        14.6000     10.0
20010523                8.0        13.9000     10.0
20010523                8.5        13.2000     10.0
20010523                9.0        12.2000     10.0
20010523                9.5        11.2000     10.0
20010523               10.0        10.7000     10.0
20010523               10.5        10.5000     10.0
20010523               11.0        10.3000     10.0
20010523               12.0         9.9000     10.0
20010523               13.0         9.6000     10.0
20010523               14.0         9.3000     10.0
20010523               15.0         9.0000     10.0
20010523               16.0         8.8000     10.0
20010523               17.0         8.7000     10.0
20010523               18.0         8.7000     10.0
20010523               19.0         8.6000     10.0
20010523               19.3         8.6000     10.0
20010606                0.0        15.5000     10.0
20010606                1.0        15.4000     10.0
20010606                2.0        15.4000     10.0
20010606                3.0        15.4000     10.0
20010606                4.0        15.3000     10.0
20010606                5.0        15.3000     10.0
20010606                6.0        15.3000     10.0
20010606                7.0        15.3000     10.0
20010606                8.0        15.2000     10.0
20010606                8.5        14.2000     10.0
20010606                9.0        12.4000     10.0
20010606                9.5        11.5000     10.0
20010606               10.0        11.1000     10.0
20010606               10.5        10.7000     10.0
20010606               11.0        10.1000     10.0
20010606               12.0         9.6000     10.0
20010606               13.0         9.2000     10.0
20010606               14.0         9.0000     10.0
20010606               15.0         8.9000     10.0
20010606               16.0         8.8000     10.0
20010606               17.0         8.8000     10.0
20010606               18.0         8.7000     10.0
20010606               19.0         8.7000     10.0
20010606               19.7         8.6000     10.0
20010619                0.0        21.8000     10.0
20010619                1.0        21.8000     10.0
20010619                2.0        21.7000     10.0
20010619                3.0        21.7000     10.0
20010619                3.5        21.6000     10.0
20010619                4.0        19.6000     10.0
20010619                4.5        17.6000     10.0
20010619                5.0        16.0000     10.0
20010619                5.5        15.5000     10.0
20010619                6.0        15.5000     10.0
20010619                6.5        15.3000     10.0
20010619                7.0        15.2000     10.0
20010619                7.5        14.8000     10.0
20010619                8.0        14.4000     10.0
20010619                8.5        13.5000     10.0
20010619                9.0        13.1000     10.0
20010619                9.5        12.1000     10.0
20010619               10.0        11.2000     10.0
20010619               10.5        10.8000     10.0
20010619               11.0        10.5000     10.0
20010619               11.5        10.1000     10.0
20010619               12.0         9.8000     10.0
20010619               13.0         9.4000     10.0
20010619               14.0         9.3000     10.0
20010619               15.0         9.2000     10.0
20010619               16.0         9.0000     10.0
20010619               17.0         8.9000     10.0
20010619               18.0         8.8000     10.0
20010619               18.9         8.8000     10.0
20010703                0.0        24.2000     10.0
20010703                1.0        24.2000     10.0
20010703                2.0        24.1000     10.0
20010703                3.0        23.8000     10.0
20010703                3.5        22.1000     10.0
20010703                4.0        20.0000     10.0
20010703                4.5        18.2000     10.0
20010703                5.0        16.7000     10.0
20010703                5.5        15.8000     10.0
20010703                6.0        15.5000     10.0
20010703                6.5        15.3000     10.0
20010703                7.0        14.9000     10.0
20010703                7.5        14.6000     10.0
20010703                8.0        14.1000     10.0
20010703                9.0        12.8000     10.0
20010703               10.0        11.9000     10.0
20010703               11.0        10.7000     10.0
20010703               12.0        10.2000     10.0
20010703               13.0         9.5000     10.0
20010703               14.0         9.3000     10.0
20010703               15.0         9.0000     10.0
20010703               16.0         9.0000     10.0
20010703               17.0         8.8000     10.0
20010703               18.0         8.8000     10.0
20010703               19.0         8.7000     10.0
20010703               19.8         8.6000     10.0
20010718                0.0        26.4000     10.0
20010718                1.0        26.5000     10.0
20010718                2.0        26.3000     10.0
20010718                3.0        26.3000     10.0
20010718                3.5        23.5000     10.0
20010718                4.0        21.9000     10.0
20010718                4.5        20.4000     10.0
20010718                5.0        18.8000     10.0
20010718                5.5        17.8000     10.0
20010718                6.0        16.1000     10.0
20010718                6.5        15.2000     10.0
20010718                7.0        14.5000     10.0
20010718                7.5        13.7000     10.0
20010718                8.0        13.1000     10.0
20010718                8.5        12.4000     10.0
20010718                9.0        11.9000     10.0
20010718                9.5        11.6000     10.0
20010718               10.0        10.9000     10.0
20010718               10.5        10.4000     10.0
20010718               11.0        10.1000     10.0
20010718               11.5         9.9000     10.0
20010718               12.0         9.5000     10.0
20010718               12.5         9.4000     10.0
20010718               13.0         9.3000     10.0
20010718               14.0         9.0000     10.0
20010718               15.0         8.9000     10.0
20010718               16.0         8.8000     10.0
20010718               17.0         8.7000     10.0
20010718               18.0         8.7000     10.0
20010718               19.0         8.6000     10.0
20010718               19.7         8.6000     10.0
20010801                0.0        27.7000     10.0
20010801                1.0        27.7000     10.0
20010801                1.5        27.6000     10.0
20010801                2.0        26.0000     10.0
20010801                2.5        25.4000     10.0
20010801                3.0        25.0000     10.0
20010801                3.5        24.5000     10.0
20010801                4.0        23.6000     10.0
20010801                4.5        21.8000     10.0
20010801                5.0        19.4000     10.0
20010801                5.5        17.3000     10.0
20010801                6.0        15.6000     10.0
20010801                6.5        15.1000     10.0
20010801                7.0        14.6000     10.0
20010801                7.5        14.1000     10.0
20010801                8.0        13.5000     10.0
20010801                8.5        13.2000     10.0
20010801                9.0        12.7000     10.0
20010801                9.5        12.1000     10.0
20010801               10.0        11.6000     10.0
20010801               10.5        11.2000     10.0
20010801               11.0        10.5000     10.0
20010801               11.5        10.1000     10.0
20010801               12.0         9.9000     10.0
20010801               12.5         9.7000     10.0
20010801               13.0         9.4000     10.0
20010801               13.5         9.3000     10.0
20010801               14.0         9.2000     10.0
20010801               15.0         9.0000     10.0
20010801               16.0         8.9000     10.0
20010801               17.0         8.7000     10.0
20010801               18.0         8.7000     10.0
20010801               18.4         8.7000     10.0
20010815                0.0        25.6000     10.0
20010815                1.0        25.7000     10.0
20010815                2.0        25.7000     10.0
20010815                3.0        25.7000     10.0
20010815                3.5        25.7000     10.0
20010815                4.0        25.4000     10.0
20010815                4.5        23.5000     10.0
20010815                5.0        20.5000     10.0
20010815                5.5        19.1000     10.0
20010815                6.0        17.0000     10.0
20010815                6.5        16.2000     10.0
20010815                7.0        14.9000     10.0
20010815                7.5        14.3000     10.0
20010815                8.0        13.9000     10.0
20010815                8.5        13.3000     10.0
20010815                9.0        12.7000     10.0
20010815                9.5        12.3000     10.0
20010815               10.0        11.8000     10.0
20010815               10.5        11.2000     10.0
20010815               11.0        10.8000     10.0
20010815               11.5        10.4000     10.0
20010815               12.0        10.1000     10.0
20010815               12.5         9.9000     10.0
20010815               13.0         9.7000     10.0
20010815               13.5         9.5000     10.0
20010815               14.0         9.3000     10.0
20010815               14.5         9.2000     10.0
20010815               15.0         9.2000     10.0
20010815               15.5         8.9000     10.0
20010815               16.0         8.8000     10.0
20010815               16.5         8.8000     10.0
20010815               17.0         8.8000     10.0
20010815               17.5         8.8000     10.0
20010815               18.0         8.7000     10.0
20010815               18.7         8.7000     10.0
20010829                0.0        24.2000     10.0
20010829                1.0        24.2000     10.0
20010829                2.0        24.2000     10.0
20010829                3.0        23.8000     10.0
20010829                3.5        23.6000     10.0
20010829                4.0        23.1000     10.0
20010829                4.5        22.6000     10.0
20010829                5.0        21.1000     10.0
20010829                5.5        20.0000     10.0
20010829                6.0        18.2000     10.0
20010829                6.5        16.1000     10.0
20010829                7.0        15.3000     10.0
20010829                7.5        14.6000     10.0
20010829                8.0        14.0000     10.0
20010829                8.5        13.4000     10.0
20010829                9.0        12.7000     10.0
20010829                9.5        12.0000     10.0
20010829               10.0        11.5000     10.0
20010829               10.5        10.8000     10.0
20010829               11.0        10.5000     10.0
20010829               11.5        10.3000     10.0
20010829               12.0         9.9000     10.0
20010829               12.5         9.6000     10.0
20010829               13.0         9.4000     10.0
20010829               13.5         9.3000     10.0
20010829               14.0         9.3000     10.0
20010829               15.0         9.0000     10.0
20010829               16.0         8.8000     10.0
20010829               17.0         8.8000     10.0
20010829               18.0         8.8000     10.0
20010829               19.0         8.7000     10.0
20010829               20.0         8.7000     10.0
20010829               20.5         8.7000     10.0
20010925                0.0        16.8000     10.0
20010925                1.0        16.9000     10.0
20010925                2.0        16.9000     10.0
20010925                3.0        17.0000     10.0
20010925                4.0        17.0000     10.0
20010925                5.0        17.0000     10.0
20010925                6.0        16.9000     10.0
20010925                7.0        16.7000     10.0
20010925                7.5        16.5000     10.0
20010925                8.0        16.4000     10.0
20010925                8.5        14.4000     10.0
20010925                9.0        12.8000     10.0
20010925                9.5        12.4000     10.0
20010925               10.0        11.9000     10.0
20010925               11.0        11.0000     10.0
20010925               12.0        10.2000     10.0
20010925               13.0         9.5000     10.0
20010925               14.0         9.2000     10.0
20010925               15.0         9.1000     10.0
20010925               16.0         9.0000     10.0
20010925               17.0         8.9000     10.0
20010925               18.0         8.9000     10.0
20010925               18.1         8.8000     10.0
20011024                0.0        12.4000     10.0
20011024                1.0        12.2000     10.0
20011024                2.0        12.1000     10.0
20011024                3.0        12.0000     10.0
20011024                4.0        12.0000     10.0
20011024                5.0        11.9000     10.0
20011024                6.0        11.8000     10.0
20011024                7.0        11.8000     10.0
20011024                8.0        11.8000     10.0
20011024                9.0        11.8000     10.0
20011024               10.0        11.8000     10.0
20011024               11.0        11.6000     10.0
20011024               12.0        11.3000     10.0
20011024               13.0        11.1000     10.0
20011024               14.0         9.7000     10.0
20011024               14.5         9.3000     10.0
20011024               15.0         9.2000     10.0
20011024               15.5         9.0000     10.0
20011024               16.0         9.0000     10.0
20011024               17.0         8.9000     10.0
20011024               18.0         8.8000     10.0
20011024               18.1         8.8000     10.0
20011127                0.0         8.8000     10.0
20011127                1.0         8.7000     10.0
20011127                2.0         8.6000     10.0
20011127                3.0         8.5000     10.0
20011127                4.0         8.5000     10.0
20011127                5.0         8.4000     10.0
20011127                6.0         8.4000     10.0
20011127                7.0         8.4000     10.0
20011127                8.0         8.4000     10.0
20011127                9.0         8.3000     10.0
20011127               10.0         8.3000     10.0
20011127               11.0         8.3000     10.0
20011127               12.0         8.3000     10.0
20011127               13.0         8.3000     10.0
20011127               14.0         8.3000     10.0
20011127               15.0         8.3000     10.0
20011127               16.0         8.3000     10.0
20011127               17.0         8.3000     10.0
20011127               18.0         8.3000     10.0
20011127               18.1         8.3000     10.0
20020410                0.0         5.4000     10.0
20020410                1.0         5.3000     10.0
20020410                2.0         5.3000     10.0
20020410                3.0         5.3000     10.0
20020410                4.0         5.2000     10.0
20020410                5.0         5.1000     10.0
20020410                6.0         5.0000     10.0
20020410                7.0         4.9000     10.0
20020410                8.0         4.9000     10.0
20020410                9.0         4.9000     10.0
20020410               10.0         4.9000     10.0
20020410               11.0         4.9000     10.0
20020410               12.0         4.7000     10.0
20020410               13.0         4.7000     10.0
20020410               14.0         4.8000     10.0
20020410               15.0         4.7000     10.0
20020410               16.0         4.6000     10.0
20020410               17.0         4.6000     10.0
20020410               17.2         4.5000     10.0
20020425                0.0        11.1000     10.0
20020425                1.0        10.9000     10.0
20020425                2.0        10.8000     10.0
20020425                3.0        10.7000     10.0
20020425                4.0        10.6000     10.0
20020425                5.0        10.6000     10.0
20020425                6.0        10.5000     10.0
20020425                7.0        10.5000     10.0
20020425                8.0        10.3000     10.0
20020425                8.5         9.0000     10.0
20020425                9.0         7.5000     10.0
20020425                9.5         7.0000     10.0
20020425               10.0         6.3000     10.0
20020425               11.0         6.0000     10.0
20020425               12.0         5.8000     10.0
20020425               13.0         5.7000     10.0
20020425               14.0         5.6000     10.0
20020425               15.0         5.5000     10.0
20020425               16.0         5.4000     10.0
20020425               17.0         5.4000     10.0
20020425               17.5         5.3000     10.0
20020522                0.0        14.0000     10.0
20020522                1.0        13.9000     10.0
20020522                2.0        13.8000     10.0
20020522                3.0        13.7000     10.0
20020522                4.0        13.6000     10.0
20020522                5.0        13.3000     10.0
20020522                6.0        13.1000     10.0
20020522                7.0        13.0000     10.0
20020522                8.0        12.9000     10.0
20020522                9.0        12.8000     10.0
20020522               10.0        12.4000     10.0
20020522               11.0        11.4000     10.0
20020522               11.5         9.7000     10.0
20020522               12.0         9.3000     10.0
20020522               12.5         8.8000     10.0
20020522               13.5         7.9000     10.0
20020522               14.0         7.4000     10.0
20020522               14.5         7.3000     10.0
20020522               15.0         7.1000     10.0
20020522               16.0         7.0000     10.0
20020522               17.0         6.5000     10.0
20020522               18.0         6.2000     10.0
20020522               19.0         6.1000     10.0
20020605                0.0        18.4000     10.0
20020605                1.0        18.2000     10.0
20020605                2.0        18.0000     10.0
20020605                3.0        17.9000     10.0
20020605                4.0        17.8000     10.0
20020605                5.0        17.4000     10.0
20020605                5.5        16.1000     10.0
20020605                6.0        15.7000     10.0
20020605                6.5        15.2000     10.0
20020605                7.0        15.0000     10.0
20020605                7.5        14.8000     10.0
20020605                8.0        14.6000     10.0
20020605                9.0        14.4000     10.0
20020605               10.0        13.7000     10.0
20020605               10.5        12.6000     10.0
20020605               11.0        11.6000     10.0
20020605               11.5        10.6000     10.0
20020605               12.0         9.5000     10.0
20020605               12.5         9.1000     10.0
20020605               13.0         8.2000     10.0
20020605               13.5         7.8000     10.0
20020605               14.0         7.5000     10.0
20020605               15.0         7.4000     10.0
20020605               16.0         7.0000     10.0
20020605               17.0         6.7000     10.0
20020605               18.0         6.5000     10.0
20020605               18.7         6.4000     10.0
20020617                0.0        21.4000     10.0
20020617                1.0        21.4000     10.0
20020617                2.0        21.3000     10.0
20020617                3.0        21.2000     10.0
20020617                4.0        20.7000     10.0
20020617                4.5        20.0000     10.0
20020617                5.0        18.9000     10.0
20020617                5.5        17.8000     10.0
20020617                6.0        16.6000     10.0
20020617                6.5        15.7000     10.0
20020617                7.0        15.2000     10.0
20020617                7.5        14.8000     10.0
20020617                8.0        14.6000     10.0
20020617                8.5        14.2000     10.0
20020617                9.0        13.9000     10.0
20020617                9.5        13.3000     10.0
20020617               10.0        12.7000     10.0
20020617               10.5        12.2000     10.0
20020617               11.0        11.7000     10.0
20020617               11.5        11.3000     10.0
20020617               12.0         9.6000     10.0
20020617               12.5         9.2000     10.0
20020617               13.0         8.6000     10.0
20020617               13.5         8.2000     10.0
20020617               14.0         7.7000     10.0
20020617               14.5         7.2000     10.0
20020617               15.0         7.0000     10.0
20020617               15.5         6.9000     10.0
20020617               16.0         6.8000     10.0
20020617               16.5         6.8000     10.0
20020617               17.0         6.7000     10.0
20020617               17.5         6.6000     10.0
20020617               18.0         6.6000     10.0
20020617               18.5         6.6000     10.0
20020617               19.0         6.6000     10.0
20020617               19.5         6.6000     10.0
20020617               20.0         6.6000     10.0
20020702                0.0        27.5000     10.0
20020702                1.0        27.4000     10.0
20020702                2.0        27.3000     10.0
20020702                3.0        27.2000     10.0
20020702                3.5        23.4000     10.0
20020702                4.0        22.1000     10.0
20020702                4.5        20.5000     10.0
20020702                5.0        19.3000     10.0
20020702                5.5        17.9000     10.0
20020702                6.0        16.6000     10.0
20020702                6.5        15.6000     10.0
20020702                7.0        15.2000     10.0
20020702                7.5        14.7000     10.0
20020702                8.0        14.4000     10.0
20020702                8.5        13.9000     10.0
20020702                9.0        13.6000     10.0
20020702                9.5        13.2000     10.0
20020702               10.0        12.7000     10.0
20020702               10.5        12.1000     10.0
20020702               11.0        11.6000     10.0
20020702               11.5        10.6000     10.0
20020702               12.0         9.9000     10.0
20020702               12.5         9.4000     10.0
20020702               13.0         8.8000     10.0
20020702               13.5         8.3000     10.0
20020702               14.0         7.9000     10.0
20020702               15.0         7.5000     10.0
20020702               16.0         7.2000     10.0
20020702               17.0         6.9000     10.0
20020702               18.0         6.8000     10.0
20020702               18.2         6.8000     10.0
20020717                0.0        27.4000     10.0
20020717                1.0        27.3000     10.0
20020717                2.0        27.1000     10.0
20020717                3.0        25.4000     10.0
20020717                3.5        24.9000     10.0
20020717                4.0        24.1000     10.0
20020717                4.5        23.2000     10.0
20020717                5.0        21.4000     10.0
20020717                5.5        19.9000     10.0
20020717                6.0        17.9000     10.0
20020717                6.5        16.5000     10.0
20020717                7.0        15.7000     10.0
20020717                7.5        15.1000     10.0
20020717                8.0        14.7000     10.0
20020717                8.5        14.1000     10.0
20020717                9.0        13.8000     10.0
20020717                9.5        13.4000     10.0
20020717               10.0        12.9000     10.0
20020717               10.5        12.2000     10.0
20020717               11.0        11.7000     10.0
20020717               11.5        10.6000     10.0
20020717               12.0        10.2000     10.0
20020717               13.0         8.6000     10.0
20020717               14.0         8.0000     10.0
20020717               15.0         7.6000     10.0
20020717               16.0         7.2000     10.0
20020717               17.0         7.1000     10.0
20020717               18.0         7.0000     10.0
20020717               19.0         6.9000     10.0
20020727                0.0        26.3000     10.0
20020727                1.0        26.3000     10.0
20020727                2.0        26.0000     10.0
20020727                3.0        25.9000     10.0
20020727                4.0        24.9000     10.0
20020727                4.5        24.0000     10.0
20020727                5.0        22.7000     10.0
20020727                5.5        20.9000     10.0
20020727                6.0        18.8000     10.0
20020727                6.5        16.9000     10.0
